"region","time","y1_obs","y1_pred","y1_resid","y1_resid_reduced","y2_obs","y2_pred","y2_resid","y2_resid_reduced"
1,2,-0.78636453443889,-0.819273952747641,0.0329073113916669,0.0329094183087515,-0.551958521647312,-0.552323838994922,0.000361071196097407,0.000365317347610694
2,2,-0.957386950530313,-0.901428241745461,-0.055960282042313,-0.0559587087848525,1.23225719058265,1.1574738015971,0.0747764925207703,0.0747833889855483
3,2,-0.504964149505079,-0.411482811719621,-0.0934833605840708,-0.0934813377854584,1.66687383843354,1.46631902970234,0.200549206782024,0.200554808731195
4,2,-0.598848858635386,-0.689413034758607,0.0905625476975234,0.0905641761232214,1.19413292322731,1.2058548544416,-0.0117246462646114,-0.011721931214296
5,2,-1.4667749331765,-1.46913490527018,0.00235799930781266,0.00235997209367622,0.603969264566629,0.650284681525203,-0.0463201347965974,-0.0463154169585744
6,2,-1.35804629030532,-1.38088191464603,0.0228335842261449,0.0228356243407011,0.988261879508466,0.902810692328795,0.0854454705163216,0.0854511871796713
7,2,-1.69463565966033,-1.63645902718314,-0.0581775561429727,-0.0581766324771926,0.998936674367962,0.9420383366353,0.0568972668695383,0.056898337732662
8,2,-0.539980608586113,-0.541372030133407,0.00139232758714658,0.00139142154729421,1.94899341686306,2.00380087158711,-0.0548003640987278,-0.0548074547240438
9,2,-0.803999635207961,-0.764761561151879,-0.039236592152778,-0.0392380740560822,1.51590173970639,1.34113071997051,0.174777690023956,0.174771019735872
10,2,-0.997985743667743,-1.09524225630867,0.0972576803380955,0.0972565126409244,2.48730807192048,2.49059541564021,-0.00328384715505337,-0.00328734371973516
11,2,0.43768907865462,0.327301129044374,0.110383383669828,0.110387949610246,0.501796228054315,0.427127820482424,0.0746553426522464,0.0746684075718907
12,2,-0.71937652576213,-0.644042859160167,-0.0753322592935698,-0.0753336666019637,2.24178779015208,2.02721779269679,0.214572299152699,0.214569997455293
13,2,-0.347770697326093,-0.250611825633953,-0.0971675961774243,-0.0971588716921405,1.29783093043384,1.30852008973562,-0.0107160130816089,-0.0106891593017802
14,2,-0.228892356170556,-0.225402664938667,-0.00349328084512676,-0.00348969123188914,2.30126164722641,2.23244321968988,0.0688078197885273,0.0688184275365269
15,2,-0.549115337042034,-0.696464590440565,0.147346727845019,0.147349253398531,2.59863093259807,2.87882829614841,-0.280202493245203,-0.28019736355034
16,2,-1.32632848316671,-1.19642207057605,-0.129910612728182,-0.129906412590657,2.29363679375534,2.64913933407415,-0.355517468620608,-0.355502540318802
17,2,-0.589079774036692,-0.488345605079364,-0.100730499268639,-0.100734168957328,1.59367524511128,1.72779117996814,-0.13411131705204,-0.134115934856854
18,2,0.107062657041676,0.135517575775,-0.0284545963058881,-0.0284549187333243,1.78124664049956,1.80717322330727,-0.0259324192308705,-0.0259265828077113
19,2,0.181028583288931,0.357573515371692,-0.176544684152995,-0.176544932082761,2.03439177573902,1.73789392278657,0.296494030303774,0.296497852952459
20,2,-0.69806215936498,-0.579946839836312,-0.118118367502409,-0.118115319528667,-0.92405137103544,-1.01008355795596,0.0860248953638391,0.0860321869205196
21,2,-0.346248242583439,-0.101435159875226,-0.244817653800013,-0.244813082708214,0.472821784864256,0.245937103134343,0.226870450589715,0.226884681729912
22,2,-0.0992299605878896,0.126888116059948,-0.226126401279676,-0.226118076647838,-0.466560162771348,-0.669000726069169,0.202413288432402,0.202440563297821
23,2,0.788741768064834,0.934471757583124,-0.145740492074198,-0.14572998951829,0.986736908814253,0.64459091517641,0.342113607327947,0.342145993637843
24,2,-0.316814117558803,-0.423583429576718,0.106768047042996,0.106769312017916,-0.213415027531883,-0.367604534991698,0.154185570564897,0.154189507459815
25,2,1.3684164113302,1.37585441738279,-0.0074426887121557,-0.00743800605258937,-1.1314473854485,-1.09168832695682,-0.0397787411937347,-0.0397590584916794
26,2,-0.294738523790325,-0.463760672835625,0.169022156387917,0.1690221490453,-0.158516082540192,-0.101299911496935,-0.0572093334409843,-0.0572161710432575
27,2,0.15260942809273,0.134369013232927,0.0182357782500413,0.0182404148598027,-0.105142108242715,-0.0412788597444559,-0.0638731596031923,-0.0638632484982586
28,2,-0.733078618446013,-0.405092859176944,-0.327988412071253,-0.327985759269069,-0.13259158073856,-0.257598991301171,0.124996553462549,0.125007410562611
29,2,-0.650612319885609,-0.60819920024215,-0.0424159375739991,-0.0424131196434593,0.065654609509213,0.0535400999476587,0.0121024854965092,0.0121145095615543
30,2,-0.144015504267617,-0.183598217980995,0.0395817049470066,0.0395827137133783,-0.376586891812743,-0.609312637195021,0.232722036770804,0.232725745382279
31,2,-1.13868593613465,-1.0883576223696,-0.0503291030916608,-0.0503283137650481,-0.452835426523425,-0.527647314019113,0.0748132162295179,0.0748118874956876
32,2,0.695872028762964,0.753200335287805,-0.0573291013509475,-0.0573283065248413,0.449947224451051,0.47686930444471,-0.0269280218574316,-0.026922079993659
33,2,0.351543514466137,0.444571243066581,-0.0930324961558873,-0.0930277286004438,-0.0792176064410829,-0.347327423879155,0.268101747666762,0.268109817438072
34,2,-0.991895924697128,-1.10853596070956,0.116638388141369,0.116640036012436,-0.885927103680099,-0.887703045428853,0.00177728911235342,0.00177594174875351
35,2,-0.65632152517056,-0.619082801060826,-0.0372405837924524,-0.0372387241097339,-0.00754398381304137,-0.151919501175583,0.144370926691695,0.144375517362542
36,2,-0.0609148495644402,-0.0337150073726313,-0.027203258392747,-0.0271998421918089,0.834239839392889,0.734354847175443,0.0998775644899184,0.0998849922174454
37,2,0.272375867848148,0.240310160169002,0.0320661533461125,0.0320657076791463,0.719867037326866,0.602376418649959,0.117497260322652,0.117490618676906
38,2,-0.296641592218642,-0.308231200997274,0.0115888952926165,0.0115896087786324,1.00961146922746,0.99456032649844,0.0150537945287185,0.0150511427290172
39,2,2.33783946871489,2.3483423690673,-0.010499604919024,-0.0105029003524031,-0.490959693878766,-0.664652199028435,0.173712204846846,0.173692505149669
40,2,1.92055999799925,1.55159777411055,0.368961635218969,0.368962223888696,-0.795953832721494,-0.763821383707858,-0.0321299393421139,-0.0321324490136368
41,2,-0.949901548045599,-1.07281552325194,0.122913875475139,0.122913975206341,-0.834078100076835,-0.884379192936125,0.0503043495572369,0.0503010928592894
42,2,2.02801992858488,1.76830033493465,0.259719994614093,0.259719593650226,-1.16804668210962,-1.07759659968783,-0.0904427300248396,-0.09045008242179
43,2,1.49122776057093,1.45468455724665,0.036531279255307,0.036543203324271,0.268475711839628,0.0488617610619045,0.219578228816758,0.219613950777723
44,2,2.02954238332753,2.27421815373905,-0.244674644057345,-0.244675770411516,-2.05862956753039,-2.16755627320302,0.108927527046083,0.108926705672626
