"region","time","y1_obs","y1_pred","y1_resid","y1_resid_reduced","y2_obs","y2_pred","y2_resid","y2_resid_reduced"
1,2,-0.78636453443889,-0.820042660892759,0.033713498519139,0.0336781264538686,-0.551958521647312,-0.498982321431596,-0.0563711546627254,-0.0529762002157159
2,2,-0.957386950530313,-0.90076354421879,-0.0567996397184159,-0.0566234063115233,1.23225719058265,1.18501874635801,0.0465751848749492,0.0472384442246359
3,2,-0.504964149505079,-0.409680321293074,-0.0953329215974516,-0.0952838282120057,1.66687383843354,1.45724707300698,0.207969955387789,0.209626765426554
4,2,-0.598848858635386,-0.687583945665091,0.0887855157304528,0.0887350870297057,1.19413292322731,1.22193273761606,-0.0293030960652977,-0.0277998143887503
5,2,-1.4667749331765,-1.46744005059417,0.000659861055853886,0.000665117417668393,0.603969264566629,0.629278651522844,-0.0276381347622417,-0.0253093869562158
6,2,-1.35804629030532,-1.37855348451848,0.0204554269816677,0.0205071942131554,0.988261879508466,0.879955435448986,0.106274384494211,0.10830644405948
7,2,-1.69463565966033,-1.63517319326901,-0.0594108014806982,-0.0594624663913224,0.998936674367962,0.939111122239324,0.0581504363978108,0.0598255521286383
8,2,-0.539980608586113,-0.539189852478113,-0.000538388831337429,-0.000790756107999502,1.94899341686306,1.97765272812877,-0.027080202362982,-0.028659311265705
9,2,-0.803999635207961,-0.759822962222303,-0.0440189075655954,-0.0441766729856578,1.51590173970639,1.36346215502652,0.154123144532255,0.152439584679871
10,2,-0.997985743667743,-1.091841127042,0.0938815563183081,0.0938553833742588,2.48730807192048,2.47544138295068,0.0131121946415308,0.0118666889697927
11,2,0.43768907865462,0.3300930944784,0.107478805499564,0.10759598417622,0.501796228054315,0.421667954244632,0.0751479980546054,0.0801282738096825
12,2,-0.71937652576213,-0.640693551298832,-0.0787481919966878,-0.0786829744632986,2.24178779015208,2.05421873802137,0.190534903379231,0.187569052130709
13,2,-0.347770697326093,-0.247510616393741,-0.100594376501695,-0.100260080932352,1.29783093043384,1.34326894914959,-0.0552547973796572,-0.0454380187157508
14,2,-0.228892356170556,-0.220460432068816,-0.00855066518958556,-0.0084319241017404,2.30126164722641,2.27082293852926,0.0256183602213606,0.0304387086971563
15,2,-0.549115337042034,-0.688580476710363,0.139500364428031,0.139465139668329,2.59863093259807,2.86435654036638,-0.269310055196772,-0.265725607768311
16,2,-1.32632848316671,-1.19490854977429,-0.131692922796262,-0.13141993339242,2.29363679375534,2.61990788394962,-0.329369831391388,-0.326271090194278
