"region","time","y1_obs","y1_pred","y1_resid","y1_resid_reduced","y2_obs","y2_pred","y2_resid","y2_resid_reduced"
1,2,-0.78636453443889,-0.822080133042864,0.0330876111907166,0.0357155986039736,-0.551958521647312,-0.545961862762275,-0.0327299223138749,-0.0059966588850362
2,2,-0.957386950530313,-0.915017522273651,-0.0123980903477627,-0.0423694282566623,1.23225719058265,1.14215085769661,0.0799846064124342,0.0901063328860414
3,2,-0.504964149505079,-0.425630211923495,-0.0672211945798331,-0.0793339375815845,1.66687383843354,1.45293729995239,0.193676491760538,0.213936538481151
4,2,-0.598848858635386,-0.694082475106646,0.0895461323086664,0.0952336164712605,1.19413292322731,1.1919617663774,-0.0245144756467804,0.00217115684990499
5,2,-1.4667749331765,-1.48175970358909,0.0180087985727722,0.0149847704125912,0.603969264566629,0.638169767066,-0.0567617694661045,-0.0342005024993716
6,2,-1.35804629030532,-1.38875923695135,0.0402944660634044,0.030712946646029,0.988261879508466,0.887583215964155,0.0799282094876778,0.100678663544312
7,2,-1.69463565966033,-1.65742292288705,-0.0473317271563785,-0.0372127367732833,0.998936674367962,0.924598641587475,0.0541779502367685,0.0743380327804872
8,2,-0.539980608586113,-0.558857191621712,-0.0261805624163552,0.0188765830355991,1.94899341686306,1.98379945363082,-0.0514098832112704,-0.0348060367677585
9,2,-0.803999635207961,-0.775430368002931,-0.0620482026953537,-0.0285692672050304,1.51590173970639,1.3222923336965,0.185779141569511,0.193609406009884
10,2,-0.997985743667743,-1.12245572498629,0.110970374121322,0.124469981318549,2.48730807192048,2.46244465755605,0.0207848499588535,0.0248634143644293
11,2,0.43768907865462,0.331714373502308,0.136378863203713,0.105974705152312,0.501796228054315,0.423191064229086,0.044151415690702,0.0786051638252289
12,2,-0.71937652576213,-0.662669355157014,-0.0542869439897931,-0.056707170605116,2.24178779015208,2.00542323785274,0.242365036022379,0.23636455229934
13,2,-0.347770697326093,-0.257637629057874,-0.012240857393617,-0.0901330682682194,1.29783093043384,1.29353831783844,-0.0579702834322273,0.00429261259539415
14,2,-0.228892356170556,-0.238435581049965,0.0323708506099603,0.00954322487940878,2.30126164722641,2.2093494521736,0.0570276585718326,0.0919121950528168
15,2,-0.549115337042034,-0.708219800006675,0.155935656718404,0.159104462964641,2.59863093259807,2.8333312122422,-0.270933816294302,-0.234700279644125
16,2,-1.32632848316671,-1.21372715305677,-0.0592530506453671,-0.112601330109938,2.29363679375534,2.61569837457785,-0.349914028559177,-0.322061580822504
17,2,-0.589079774036692,-0.496826272663862,-0.0741215532367512,-0.0922535013728296,1.59367524511128,1.70464780099431,-0.0729475537289993,-0.110972555883026
18,2,0.107062657041676,0.131758005807104,0.02668292330231,-0.0246953487654289,1.78124664049956,1.78169660410659,0.0181378817415396,-0.000449963607030313
19,2,0.181028583288931,0.369191824724492,-0.156634008167176,-0.18816324143556,2.03439177573902,1.71491149726478,0.328697154257406,0.319480278474244
20,2,-0.69806215936498,-0.589787324747547,-0.097796564884644,-0.108274834617433,-0.92405137103544,-0.992205427795142,0.041487300539368,0.0681540567597018
21,2,-0.346248242583439,-0.102512475345377,-0.198109358724007,-0.243735767238062,0.472821784864256,0.242421236975944,0.203656553571877,0.230400547888311
22,2,-0.0992299605878896,0.128528212822748,-0.136486389407963,-0.227758173410638,-0.466560162771348,-0.660741322210374,0.151321032473211,0.194181159439026
23,2,0.788741768064834,0.943063635156487,-0.0579530218043311,-0.154321867091653,0.986736908814253,0.644341757636352,0.278626190086484,0.342395151177901
24,2,-0.316814117558803,-0.426711093580623,0.117544543466541,0.10989697602182,-0.213415027531883,-0.362505335104888,0.140554689827711,0.149090307573005
25,2,1.3684164113302,1.3950777283284,0.0625021286592177,-0.026661316998202,-1.1314473854485,-1.07290909353149,-0.0644151236131521,-0.0585382919170014
26,2,-0.294738523790325,-0.46487344522279,0.116169010415218,0.170134921432464,-0.158516082540192,-0.105033337503114,-0.0747430083994431,-0.0534827450370784
27,2,0.15260942809273,0.14199875038693,0.0126917365224101,0.0106106777057997,-0.105142108242715,-0.0409591193037398,-0.111640194973659,-0.0641829889389747
28,2,-0.733078618446013,-0.406823521195569,-0.284942700296276,-0.326255097250444,-0.13259158073856,-0.253759063210846,0.117164836006623,0.121167482472286
29,2,-0.650612319885609,-0.609709037576573,0.0112215275079132,-0.0409032823090358,0.065654609509213,0.0524217518862631,0.0107752750123374,0.0132328576229498
30,2,-0.144015504267617,-0.190358063195974,0.0596054505854755,0.0463425589283576,-0.376586891812743,-0.598598800386542,0.218817054898911,0.222011908573799
31,2,-1.13868593613465,-1.0936047383257,-0.0698771730836152,-0.0450811978089438,-0.452835426523425,-0.523163686813937,0.052681095517179,0.0703282602905123
32,2,0.695872028762964,0.764910147332337,-0.0263065813330171,-0.0690381185693733,0.449947224451051,0.472379351116073,-0.00805735332095323,-0.0224321266650216
33,2,0.351543514466137,0.452852548870106,-0.110410923366034,-0.101309034403969,-0.0792176064410829,-0.343551814696544,0.210885338445437,0.264334208255461
34,2,-0.991895924697128,-1.10347305090272,0.0759492095242039,0.111577126205597,-0.885927103680099,-0.884268413020237,-0.0326949608389625,-0.00165869065986268
35,2,-0.65632152517056,-0.605975399371423,-0.0451379496817426,-0.0503461257991363,-0.00754398381304137,-0.154764676814773,0.13348099811788,0.147220693001732
36,2,-0.0609148495644402,-0.0504035327520634,-0.00813029755324397,-0.0105113168123769,0.834239839392889,0.724339831152847,0.0774087594418245,0.109900008240042
