"gamma","loglik","penalty","AIC","BIC","df_eff","GIC_AIC","GIC_BIC","R11","R12","R21","R22","L11","L12","L21","L22"
0,195.416884395685,0,-352.83376879137,-277.186898777535,19,-352.83376879137,-277.186898777535,,,,,0.70543338962911,-0.845654720918882,0.649201433686424,0.649367572630172
0.01,195.416872805308,0.0102562948209365,-352.833745610615,-277.18687559678,18.9984383031171,-352.836869004381,-277.196216752709,,,,,0.704855579459112,-0.844506217806226,0.648464769364787,0.648644947002567
0.0316227766016838,195.416768996962,0.0322751939222102,-352.833537993925,-277.18666798009,18.9950598425452,-352.843418308834,-277.216217108095,,,,,0.703612553064938,-0.842029112201348,0.64687607423194,0.647093647254609
0.1,195.415736558236,0.100491723400842,-352.831473116472,-277.184603102637,18.9843595744018,-352.862753967668,-277.278154966579,,,,,0.699691086130267,-0.834198846328711,0.641840930783961,0.64219884487665
0.316227766016838,195.405722585338,0.302508702912074,-352.811445170676,-277.164575156841,18.9502824606059,-352.910880249464,-277.461956353521,,,,,0.687547584425888,-0.809605297094123,0.625949769970563,0.627086512366347
0.354813389233575,195.402885220943,0.336419722408212,-352.805770441885,-277.15890042805,18.9441493526274,-352.91747173663,-277.492966283952,,,,,0.68540989827845,-0.805214625548675,0.623096987110277,0.624429363139329
0.398107170553497,195.399371760404,0.373753554113654,-352.798743520808,-277.151873506973,18.9372475632246,-352.924248394358,-277.527221824092,,,,,0.683054882954851,-0.800329963684067,0.619926210028459,0.621492101988341
0.446683592150963,195.394944640102,0.414676955511693,-352.789889280204,-277.143019266368,18.9294715287069,-352.93094622279,-277.564879266859,,,,,0.680374865799932,-0.794827359855568,0.616337311752868,0.618190876765729
0.501187233627272,195.389473027572,0.459489517743644,-352.778946055143,-277.132076041308,18.920708092179,-352.937529870785,-277.606353785586,,,,,0.677435485559036,-0.788702427189262,0.612344047760762,0.614547515801146
0.562341325190349,195.382633612759,0.508322147867214,-352.765267225519,-277.118397211683,18.9108163084723,-352.943634608574,-277.6518418116,,,,,0.674147677486627,-0.781819305901745,0.607845088889598,0.610479686975376
0.630957344480193,195.374124428381,0.561347169679627,-352.748248856763,-277.101378842928,18.8996383239755,-352.948972208812,-277.701683598166,,,,,0.670490233406682,-0.774109319539602,0.602794465402396,0.605959616190334
0.707945784384138,195.363551614645,0.618659502255776,-352.72710322929,-277.080233215455,18.8869842178356,-352.953134793619,-277.756227420989,,,,,0.666425529665096,-0.765473039434046,0.597122876622384,0.600942474844496
0.794328234724281,195.350433629096,0.680272900060906,-352.700867258193,-277.053997244357,18.8726323691818,-352.955602519829,-277.815835801387,,,,,0.66191302797636,-0.755798633420274,0.590752374422576,0.595379612442748
0.891250938133746,195.334184081209,0.746091868411492,-352.668368162418,-277.021498148583,18.8524769335962,-352.963414295226,-277.903894714459,,,,,0.656909337713744,-0.744960357729285,0.583593395801648,0.589220354144101
1,195.314090935948,0.815876302464217,-352.628181871896,-276.981311858061,18.8377047526563,-352.952772366584,-277.952066956942,,,,,0.651368420833123,-0.732815405030877,0.575544402474038,0.582410515186696
