"gamma","loglik","penalty","AIC","BIC","df_eff","GIC_AIC","GIC_BIC","R11","R12","R21","R22","L11","L12","L21","L22"
0,-323.383867842559,0,676.767735685118,736.488948853935,15,676.767735685118,736.488948853935,,,,,0.700457418200755,0.0161597424890896,-0.263596303047264,0.785660082085032
0.01,-323.383868208928,0.00588750730380044,676.767736417855,736.488949586672,14.999707177928,676.767150773711,736.48719809657,,,,,0.700389841314081,0.016113857352259,-0.263529977853308,0.785651210982323
0.0316227766016838,-323.383871476671,0.0186129793279464,676.767742953341,736.488956122158,14.9990743469963,676.765891647334,736.483419408127,,,,,0.700243846743903,0.0160147394190781,-0.263386707965463,0.785632038326195
0.1,-323.383903988677,0.0588100264239626,676.767807977354,736.489021146171,14.9970761453336,676.761960268021,736.471532360318,,,,,0.699783255146343,0.0157021662767449,-0.262934966673524,0.785571492335771
0.316227766016838,-323.384225500735,0.185484599874522,676.768451001471,736.489664170288,14.9907871231359,676.750025247743,736.434558137687,,,,,0.698337591070426,0.0147223797639874,-0.261519457070489,0.785380829268539
1,-323.387335743327,0.581809456202514,676.774671486654,736.495884655471,14.9711504659092,676.716972418472,736.323323642272,,,,,0.693871214363091,0.0117088738070513,-0.257171072624684,0.78478506099604
1.12201845430196,-323.388210214912,0.651876178075245,676.776420429824,736.497633598641,14.9677488909356,676.711918211695,736.304726356554,,,,,0.693090472890632,0.011184390116545,-0.256415117837201,0.784679745924221
1.25892541179417,-323.389301818722,0.730262694688406,676.778603637444,736.499816806261,14.9638967196435,676.706397076731,736.283868132064,,,,,0.692220150813751,0.010600595795112,-0.255574005956598,0.78456189811203
1.41253754462275,-323.390663154066,0.817928540864871,676.781326308133,736.50253947695,14.9595958407574,676.700517989648,736.260865464663,,,,,0.691250692731865,0.00995141373235444,-0.254639105584892,0.784430047827644
1.58489319246111,-323.392359062702,0.915937382099848,676.784718125404,736.505931294221,14.9547969338114,676.694311993027,736.235553031728,,,,,0.690171695131777,0.00923030367587463,-0.2536011565695,0.784282552884681
1.77827941003892,-323.394469295141,1.02546689940395,676.788938590283,736.5101517591,14.9494806332081,676.687899856699,736.207974500627,,,,,0.688971870437256,0.0084302688903864,-0.252450290307189,0.784117576346652
1.99526231496888,-323.397091694283,1.14781933276332,676.794183388567,736.515396557384,14.9434841478649,676.681151684297,736.177351836262,,,,,0.687639018618427,0.00754387639748593,-0.251176072352715,0.783933060192611
2.23872113856834,-323.40034597678,1.28443267841682,676.80069195356,736.521905122378,14.9368473151947,676.67438658395,736.144162756004,,,,,0.6861600085013,0.00656329443675695,-0.249767573147844,0.783726693845555
