"dgp","paramset","n","rep","seed","selected_pAIC","selected_pBIC","true_model","hit_pAIC","hit_pBIC","n_models_ok","pAIC_1111","pBIC_1111","pAIC_0111","pBIC_0111","pAIC_1011","pBIC_1011","pAIC_1101","pBIC_1101","pAIC_0101","pBIC_0101","pAIC_1001","pBIC_1001","pAIC_0011","pBIC_0011","pAIC_000d","pBIC_000d","pAIC_d0dd","pBIC_d0dd","pAIC_0ddd","pBIC_0ddd","pAIC_dddd","pBIC_dddd"
"1111","mid",100,226,32360937,"1111","1011","1111",1,0,11,113.891631160378,176.976462368064,152.600693353593,211.149311446385,115.323719175482,174.601637122769,256.090456464756,310.457349223167,278.146283056898,323.493705609102,259.977413841572,306.946067185705,200.468965973782,249.943726472002,453.59921939621,486.582393061691,137.875385457769,184.051828589441,189.344175839626,235.520618971298,141.117816997505,193.890894862274
"1111","mid",100,227,32360938,"1111","1111","1111",1,1,11,136.198821599539,199.756187044794,149.163024540896,207.869059282245,143.588571529556,203.484424348647,276.696341606756,324.365402576879,275.017209896412,320.758041545816,279.993527567036,325.545114422001,241.54192862465,291.01668912287,378.688658884289,411.671832549769,158.712695939288,204.88913907096,173.599168869441,219.775612001114,154.664625500883,207.437703365652
"1111","mid",100,228,32360939,"1111","1111","1111",1,1,11,143.641574388331,205.459171826927,167.563501269564,229.210091476336,147.554495855845,206.174376771758,306.027308254633,356.788724545509,308.217547405661,353.762369215487,313.840098983051,359.691680825218,240.437347917984,289.912108416205,477.531272605553,510.514446271033,165.440449564575,211.616892696248,192.062931502593,238.239374634266,157.713866293172,210.486944157941
"1111","mid",100,229,32360940,"d0dd","d0dd","1111",0,0,11,166.919461689928,226.753810187706,186.279214002788,245.74639265311,165.983779210821,225.74598034568,300.48079834745,347.943395580334,299.097187124959,347.484481015232,301.554325807566,346.995047425398,221.188061196422,270.662821694643,382.622839149167,415.606012814647,164.934752473884,211.111195605557,194.157147310952,240.333590442625,167.807688086948,220.580765951717
"1111","mid",100,230,32360941,"1111","1111","1111",1,1,11,147.349681712526,214.616178785961,165.989494894895,227.147933885744,163.088125773229,220.668711211596,290.766188841045,338.926847935081,290.559198307104,333.738755339966,296.758915924618,340.944563937029,195.650071889671,245.124832387891,345.641167673808,378.624341339288,170.449028947319,216.625472078992,180.899769178918,227.076212310591,162.561758227534,215.334836092303
"1111","mid",100,231,32360942,"1111","d0dd","1111",1,0,11,142.364486771044,203.453693077991,150.726831402464,212.310876923225,147.026209071039,204.670981833775,310.248252459184,351.230335076434,306.709305754095,349.768663545488,311.632552076912,351.288538349261,180.572715387949,230.04747588617,342.019840944048,375.003014609529,151.279732374244,197.456175505917,161.540601677175,207.717044808848,146.104338285393,198.877416150162
"1111","mid",100,232,32360943,"1011","d0dd","1111",0,0,11,140.449386427003,201.184185118442,176.492697382444,235.493470509288,138.721307791717,198.953099438453,304.864332796772,354.798680557098,322.568446041912,368.269335827601,303.243916980491,349.700759979948,241.344323557193,290.819084055414,440.599877477258,473.583051142738,146.903134313562,193.079577445235,196.413995440509,242.590438572181,150.040993568121,202.814071432889
"1111","mid",100,233,32360944,"1111","d0dd","1111",1,0,11,147.302272529497,213.694485466775,187.147932567618,245.683016673342,152.129843977928,212.328406046021,290.326637348069,338.582192727569,293.109245751214,340.199038229356,293.122222865897,338.973574725388,225.124273095695,274.599033593916,383.281209596174,416.264383261654,157.217489989974,203.393933121646,197.533959326421,243.710402458093,159.03611912719,211.809196991959
"1111","mid",100,234,32360945,"1111","d0dd","1111",1,0,11,130.132176273065,192.33102816045,160.234363523807,217.4331258296,133.587249481008,192.123917914799,306.070630865081,355.071856434552,304.787066249937,349.911479894747,310.060264340229,355.992091233825,181.23804398253,230.712804480751,422.093046553171,455.076220218652,145.918525044111,192.094968175783,180.126213112947,226.30265624462,144.375472937663,197.148550802432
"1111","mid",100,235,32360946,"1011","1011","1111",0,0,11,113.769464877891,176.527028244743,152.305324230047,211.584055571308,111.810167124388,173.421183167173,274.629407399725,325.472984030481,293.104527966049,339.352697184135,275.040054752176,322.461613971777,190.71017576234,240.18493626056,412.385794447936,445.368968113417,137.413623555069,183.590066686741,170.213037106706,216.389480238378,131.112010753693,183.885088618462
"1111","mid",100,236,32360947,"1111","1011","1111",1,0,11,103.404246078288,166.086273165112,142.027350894394,204.043836134813,105.385595834055,166.012986500722,278.120388313379,326.74815446658,296.443259242513,341.682698403633,276.582434285807,322.968827980827,206.639018621053,256.113779119273,399.152274469206,432.135448134686,125.40538498574,171.581828117413,186.11530330051,232.291746432183,126.218830027828,178.991907892596
"1111","mid",100,237,32360948,"1011","d0dd","1111",0,0,11,116.407510466607,178.10120567409,151.026032192507,211.246465389625,115.145901820012,175.421329506066,276.931240947287,327.515740151315,293.213167504631,339.623489802089,274.197681680473,321.270680677994,177.069789917111,226.544550415332,415.972039379989,448.955213045469,124.19796787677,170.374411008443,178.248718818637,224.42516195031,125.473575288494,178.246653153263
"1111","mid",100,238,32360949,"1011","1011","1111",0,0,11,94.2818186356836,154.832611086995,144.148945669234,202.979225291426,92.9171281400009,152.949185063617,261.001552076754,310.403616529729,275.807468237914,321.167754592493,263.816610441204,309.914521143126,205.682274879051,255.157035377271,413.111905506793,446.095079172274,112.185084325573,158.361527457246,181.629442473931,227.805885605603,115.645723747832,168.4188016126
"1111","mid",100,239,32360950,"1011","d0dd","1111",0,0,11,139.941766992682,200.130933708437,190.530324256727,248.076630224681,138.843926222062,197.724435540107,321.122839463325,369.478841028179,334.622445264154,378.880946511405,319.221914848308,365.589406426035,210.168069152896,259.642829651117,412.166440676821,445.149614342301,145.959786124262,192.136229255935,212.794524124561,258.970967256234,147.586573687891,200.359651552659
"1111","mid",100,240,32360951,"1011","1011","1111",0,0,11,91.95158774945,155.228063138197,122.545881902931,184.658477879701,90.1642460768527,151.602164513732,284.533157237354,333.397709920883,297.17547763181,342.495646386307,283.711716438823,330.064069125954,148.074142311622,197.548902809843,374.163337180976,407.146510846457,114.881754677317,161.05819780899,147.374547324955,193.550990456627,114.47827503323,167.251352897998
"1111","mid",100,241,32360952,"1111","1011","1111",1,0,11,142.669674262337,205.753173857702,174.995403409099,234.466701348292,144.69098425097,205.350695675379,289.859300564464,338.205847360909,300.008517102918,344.642432505484,288.918816015537,335.391617172566,213.012463514779,262.487224012999,397.683928045395,430.667101710875,173.893733189769,220.070176321442,211.697598091571,257.874041223244,171.450205798537,224.223283663306
"1111","mid",100,242,32360953,"1111","1011","1111",1,0,11,102.888140288134,164.965380116617,137.720631729715,199.693057173908,104.366510328394,164.64674910458,275.596314821421,326.065519709224,280.249800316204,327.183120007211,283.425253980588,329.113105556041,175.049888221395,224.524648719615,395.791669045468,428.774842710948,126.855999249403,173.032442381076,177.201866363607,223.378309495279,125.653351264836,178.426429129605
"1111","mid",100,243,32360954,"1011","1011","1111",0,0,11,116.598467456145,176.596748935831,148.735442799908,208.101663274324,115.054916896092,174.664164608374,305.558491650727,355.407666616866,302.83642384691,348.70437735507,315.096874264419,360.558029835674,186.287532940134,235.762293438354,429.824158793052,462.807332458532,131.848900334086,178.025343465759,177.776147235999,223.952590367672,135.823069334038,188.596147198807
"1111","mid",100,244,32360955,"1111","d0dd","1111",1,0,11,123.365835136358,185.677611767099,147.735137793102,205.774902595022,128.386083763972,186.921882779724,316.344286399274,362.572048241012,320.597782716219,363.846264384852,318.615693196441,363.216292924398,185.697028611215,235.171789109435,397.033292163759,430.016465829239,135.061736052712,181.238179184385,170.687654543647,216.86409767532,135.59373008258,188.366807947348
"1111","mid",100,245,32360956,"d0dd","d0dd","1111",0,0,11,126.384519392221,187.899461019108,175.681346157792,234.735689105409,126.543615656634,186.243474792154,343.634294662861,392.330141686638,357.415211572766,403.420294806898,341.058809439533,387.058413683813,225.381416058637,274.856176556857,469.560694892142,502.543868557622,126.276177377969,172.452620509642,191.711826810279,237.888269941951,127.142423706057,179.915501570826
"1111","mid",100,246,32360957,"1111","1011","1111",1,0,11,132.906990139232,195.977525453326,160.569696374475,219.698490842107,133.069760692214,194.13712904076,295.694287028411,345.694785333423,307.914462062479,353.849468862985,296.858212966572,344.032036420983,192.602905729247,242.077666227468,431.519594690911,464.502768356392,157.993833111049,204.170276242722,191.051101076232,237.227544207904,157.004025422259,209.777103287028
"1111","mid",100,247,32360958,"1011","1011","1111",0,0,11,115.541232881207,176.871960403486,151.384230297984,205.675006017016,113.37232865405,174.203564791565,277.621178830182,326.177482864273,290.392266678107,334.89549656576,276.55520285321,322.974047242178,196.878781344486,246.353541842707,378.204156054449,411.187329719929,138.548475335793,184.724918467465,190.384259979217,236.56070311089,140.632486537133,193.405564401902
"1111","mid",100,248,32360959,"1111","1011","1111",1,0,11,139.287651344572,207.870268243542,173.687611356816,235.136508669622,146.311381596075,207.13718471052,293.969724768111,343.913929713576,297.106247640279,343.941671357304,297.914275231991,344.476415219086,216.211200823159,265.685961321379,429.770164011223,462.753337676704,170.558129546637,216.734572678309,203.901364685751,250.077807817423,171.347156966765,224.120234831533
"1111","mid",100,249,32360960,"1011","1011","1111",0,0,11,65.4044780504235,127.830626152625,101.693391861398,160.720115152764,64.3204647869881,125.576220321259,204.192379458264,253.793252028933,212.899795742796,258.373516717772,207.916435450479,254.156346148299,163.418972299832,212.893732798052,356.542880748977,389.526054414458,91.4373456943419,137.613788826014,143.145315720212,189.321758851885,93.9765976055272,146.749675470296
"1111","mid",100,250,32360961,"1111","d0dd","1111",1,0,11,135.811956721708,198.742640935734,167.406689360465,227.710781286078,137.397344668831,197.70121239247,280.060613879971,328.196007947961,292.420052178085,337.68617882469,279.96129475786,326.135305446071,219.19243042632,268.667190924541,379.542689531242,412.525863196723,144.450865960542,190.627309092215,187.448320079125,233.624763210798,146.41155287068,199.184630735449
"1111","mid",100,251,32360962,"1111","d0dd","1111",1,0,11,126.545592915804,190.261017320182,148.841972385273,210.254865100877,132.46453105129,192.012727113694,292.426911403205,343.013282492912,297.481382282412,342.899125346348,296.909509753895,343.098040602438,223.71506758121,273.18982807943,415.356213101952,448.339386767432,142.801094062791,188.977537194464,176.215834190093,222.392277321766,139.644648276308,192.417726141077
"1111","mid",100,252,32360963,"1011","1011","1111",0,0,11,95.2372351399046,156.646720276782,148.406228703574,206.682627954188,94.5595955504363,154.93082387919,283.883026366072,332.890217028312,293.549713374522,339.021782785224,285.886220481849,332.028301428788,215.573530708745,265.048291206966,419.83994429524,452.823117960721,110.68482227961,156.861265411282,184.325987670347,230.50243080202,111.522139218635,164.295217083404
"1111","mid",100,253,32360964,"1111","1011","1111",1,0,11,108.2848580159,173.355478737949,133.561639259709,194.878451992829,112.698748661955,172.424168513938,306.728192625945,366.002979983517,310.360034675279,359.385552691723,318.491044132507,364.638137461872,189.796165743272,239.270926241492,469.177253679058,502.160427344539,140.771476010529,186.947919142202,178.405615207377,224.582058339049,144.209071726206,196.982149590975
"1111","mid",100,254,32360965,"1011","1011","1111",0,0,11,121.835462897517,183.531612122664,160.966345187084,220.309227801148,119.836995593949,180.787115573078,256.154137177295,306.129832307803,271.739165408277,317.668769871409,255.526174399578,302.016495543552,208.592437354316,258.067197852536,377.995866485501,410.979040150981,141.923614665707,188.10005779738,189.98303552572,236.159478657392,145.631299444967,198.404377309736
"1111","mid",100,255,32360966,"1111","1111","1111",1,1,11,109.550530178948,181.375298355924,172.153994385691,233.58211906803,122.514492633197,182.469418089281,242.544976316243,297.363395987082,269.319362782621,315.59849379406,253.597514638424,300.212159383057,191.592579943417,241.067340441637,354.667081839638,387.650255505118,135.977282104553,182.153725236226,203.221036667399,249.397479799072,132.562537434324,185.335615299093
"1111","mid",100,256,32360967,"1111","d0dd","1111",1,0,11,114.329072529599,175.970234607742,135.886852605406,197.148053906487,115.666498905607,175.722070678283,314.871216754759,364.266443328557,322.125522820631,367.674304938703,314.27046261556,360.731328648714,192.232328382337,241.707088880557,445.592550004786,478.575723670266,117.746498239603,163.922941371276,152.811852839412,198.988295971084,117.83977448914,170.612852353908
"1111","mid",100,257,32360968,"1111","dddd","1111",1,0,11,115.709468512942,180.629607129726,146.042330675742,205.943422360106,123.235757309987,184.779662827067,257.36996718155,307.19759862475,269.73914453757,316.238008375316,259.491917388401,306.280608827312,232.968264202201,282.443024700421,377.194131452441,410.177305117921,129.674572545075,175.851015676747,156.857187808539,203.033630940211,119.964288839612,172.737366704381
"1111","mid",100,258,32360969,"1011","d0dd","1111",0,0,11,97.2587043325382,158.641227983999,128.055832514215,183.219455184048,96.2245908771737,156.511956488613,270.231462256222,318.873355557758,275.095961100992,320.203386816888,271.992476661188,319.37097231905,135.256338945088,184.731099443308,351.999039188281,384.982212853762,103.365901508322,149.542344639994,137.736463935564,183.912907067237,105.890097650434,158.663175515203
"1111","mid",100,259,32360970,"1111","dddd","1111",1,0,11,147.614665682806,214.710814372529,178.513648115612,240.609955245925,156.469181699199,217.485314938358,296.17434283942,347.865735843599,303.203708340601,352.17496297349,295.154517016736,343.756189989092,244.54918759997,294.02394809819,422.737649833158,455.720823498639,160.886731784922,207.063174916595,198.370791811846,244.547234943519,149.908644822483,202.681722687251
"1111","mid",100,260,32360971,"1111","1011","1111",1,0,11,98.9183187248367,161.788063038336,136.594968868719,195.732053567324,100.059422957829,160.78043952564,268.02490591374,321.008041566855,271.234450794602,314.421499695016,279.036990871041,325.030786366653,176.470299825135,225.945060323355,383.50755840664,416.490732072121,125.636169654468,171.812612786141,170.562153846844,216.738596978517,123.248636667116,176.021714531885
"1111","mid",100,261,32360972,"1111","d0dd","1111",1,0,11,83.1469323318611,150.642822003253,114.957780629591,177.25376791733,90.8906728346622,150.809046592222,283.287190927953,334.957915685312,279.19810459665,328.384679676451,288.74328892918,335.205221256774,176.470597508735,225.945358006955,431.810009784679,464.79318345016,101.607897943186,147.784341074859,159.317087099852,205.493530231524,99.4980371438503,152.271115008619
"1111","mid",100,262,32360973,"1111","d0dd","1111",1,0,11,154.554188845054,215.321353460179,184.054280058642,241.393498157826,156.073329205069,214.38327004899,295.036713188946,345.008814469876,302.953996717386,347.254057953997,300.752028874716,345.792105394448,215.008192875047,264.482953373267,383.465065410845,416.448239076325,164.041816279139,210.218259410811,201.685791948648,247.86223508032,165.187719457435,217.960797322204
"1111","mid",100,263,32360974,"1111","1111","1111",1,1,11,128.377859475602,192.863884587912,152.737462318262,211.635722881081,133.81033452954,193.318617013482,294.273746530394,341.633627198638,301.995366616629,347.565805951668,293.471804985337,338.888261715819,217.826632758777,267.301393256997,410.166966720025,443.150140385505,150.001546975138,196.17799010681,187.512171085235,233.688614216907,146.269180240494,199.042258105263
"1111","mid",100,264,32360975,"1011","d0dd","1111",0,0,11,108.114575248134,168.40678715898,148.060216881138,206.593796341089,106.718201521942,166.142317251015,301.523948152126,348.165434857978,304.166191618037,348.405734851988,302.353143423945,346.529758926134,194.87160088855,244.346361386771,374.511145657936,407.494319323417,118.967097592055,165.143540723728,168.684113163054,214.860556294727,122.701850964317,175.474928829085
"1111","mid",100,265,32360976,"1111","d0dd","1111",1,0,11,127.973680335145,191.466523550607,173.475506126163,232.355476526766,128.957463182121,190.04511323543,299.434661543249,347.49642064436,312.71537658069,358.351509460079,297.219962814983,343.720741584489,201.794268816176,251.269029314396,395.89963679788,428.88281046336,132.019695002859,178.196138134532,184.428340305437,230.604783437109,133.757883667494,186.530961532263
"1111","mid",100,266,32360977,"1111","dddd","1111",1,0,11,113.022288882591,179.52862115145,132.976477608012,192.297034079908,129.256924993363,189.13866862475,259.012761166984,310.213869999108,263.280084031718,308.978714929148,265.795820341361,312.685613459657,170.77133237561,220.246092873831,367.044609068911,400.027782734391,137.466615295991,183.643058427663,150.255985603161,196.432428734834,125.508297844104,178.281375708872
"1111","mid",100,267,32360978,"1011","d0dd","1111",0,0,11,120.457504841478,180.16535478847,156.036546808659,214.029862314831,118.806394539297,177.650645290903,288.776726628218,335.600447065631,296.277226630141,341.448455855108,287.223484928394,332.667175678627,184.47590493944,233.950665437661,396.918959733202,429.902133398683,128.86884763707,175.045290768742,181.204227208685,227.380670340358,132.474188212986,185.247266077754
"1111","mid",100,268,32360979,"1011","1011","1111",0,0,11,153.970053379545,215.900602471475,174.465205555283,235.675694994441,153.292845843021,214.415431611949,308.880870561491,359.096028434261,313.335024231503,360.132560003042,315.351808458078,361.971358251474,220.860381168659,270.335141666879,397.461130435904,430.444304101384,169.750102581856,215.926545713528,193.639737416209,239.816180547882,172.179630093657,224.952707958425
"1111","mid",100,269,32360980,"1111","d0dd","1111",1,0,11,121.663325674479,185.631541032603,158.277519800084,220.190839166437,126.17182250805,185.873459245377,273.956088108839,321.33792781565,293.169388587114,340.455782481995,271.79522125159,318.829126150357,240.222871729428,289.697632227648,433.415552459972,466.398726125452,137.368170799706,183.544613931378,188.450883794741,234.627326926414,133.482124614657,186.255202479426
"1111","mid",100,270,32360981,"1011","d0dd","1111",0,0,11,147.80316968543,208.586939126574,185.010207903128,243.766209058956,146.969809840969,207.124065704393,314.014049782962,361.632949445613,322.361024698687,366.304415111255,313.955598553386,359.934365422732,234.809624486422,284.284384984643,415.482298340709,448.46547200619,150.723847314864,196.900290446536,192.637104934476,238.813548066148,152.095756670104,204.868834534872
"1111","mid",100,271,32360982,"1111","1011","1111",1,0,11,128.842293744935,189.761433742253,160.024211508376,219.148178693442,128.913769125508,188.583995546979,285.247683516305,334.115300556199,291.145575488238,336.569331816725,288.94606880346,334.686143717703,225.488052615755,274.962813113976,412.589895816323,445.573069481804,156.112301406836,202.288744538508,198.553779181569,244.730222313241,154.600481341809,207.373559206578
"1111","mid",100,272,32360983,"1111","d0dd","1111",1,0,11,143.33323894713,206.872869001031,170.243800803017,227.216849085055,147.459786836013,207.920727940849,287.669517010183,335.939210246546,292.039834882708,337.949589915811,287.750524710559,334.063886125106,238.524490326759,287.999250824979,406.939245564625,439.922419230105,160.354736346818,206.531179478491,193.019618709811,239.196061841483,157.706195802135,210.479273666904
"1111","mid",100,273,32360984,"1111","d0dd","1111",1,0,11,115.154785716093,175.109547787138,139.668141641965,193.386359992299,116.605392523062,174.176233586915,244.595013923529,293.535199253299,247.560530945675,291.934483173643,252.861252455329,297.201678906027,144.020758711671,193.495519209892,315.281263455744,348.264437121224,123.957515526821,170.133958658494,150.367343856809,196.543786988482,118.785053351472,171.558131216241
"1111","mid",100,274,32360985,"1011","1011","1111",0,0,11,125.223728339312,188.585895080632,158.234614772597,219.723554848761,125.04791610767,185.89807086299,276.867590867128,327.152698788253,295.777718929894,343.938187527852,275.672526332096,322.629937418279,223.841484615282,273.316245113502,439.294063856375,472.277237521856,144.260821897758,190.43726502943,186.79297916251,232.969422294182,144.893795294859,197.666873159628
"1111","mid",100,275,32360986,"1011","1011","1111",0,0,11,128.167998963719,188.184650718199,161.587195603045,220.430471684881,127.906642838705,186.293714239727,299.448851946208,348.72515905883,299.255844242912,344.743598562288,306.060032381697,351.477550168065,202.391057783085,251.865818281305,455.854473460006,488.837647125486,144.166388229118,190.342831360791,192.23485757284,238.411300704512,146.644523398543,199.417601263311
"1111","mid",100,276,32360987,"1011","d0dd","1111",0,0,11,103.505351739551,164.330627469227,176.942995735492,234.795181807846,101.62998569635,161.919987123155,298.916475112265,348.550428466411,325.087953941713,371.939897715002,297.794088477157,344.207984664632,243.58127377697,293.05603427519,466.721749560146,499.704923225626,114.06362104729,160.240064178962,207.923684099483,254.100127231156,117.128863922089,169.901941786858
"1111","mid",100,277,32360988,"1111","1011","1111",1,0,11,119.536930581995,180.245404553511,151.895022064609,210.541758958993,119.969360373579,178.676791282382,289.890780511561,337.748362661299,297.980921503807,343.150273794474,290.491337566202,336.310830775432,198.319214685692,247.793975183913,413.745466066278,446.728639731758,140.31920232973,186.495645461403,179.439321801253,225.615764932926,141.046065794627,193.819143659396
"1111","mid",100,278,32360989,"1111","1011","1111",1,0,11,120.152262199276,181.01436425295,142.047408376429,200.489166963996,120.68868505219,179.915133324845,264.393642970702,313.002007980734,288.808575204947,334.216146960565,264.837959582142,310.970592296936,233.78504162745,283.259802125671,426.700425426753,459.683599092233,148.60786851306,194.784311644733,193.573010876881,239.749454008554,151.200742418276,203.973820283045
"1111","mid",100,279,32360990,"1011","1011","1111",0,0,11,137.250110959379,197.587775803357,165.636607321587,223.990938955498,135.446039338303,195.231520534128,293.363091502564,340.479498879009,301.076399349912,346.966690143669,295.596217282658,339.842118709622,192.743759436253,242.218519934473,382.748344793982,415.731518459462,152.44890057238,198.625343704053,192.956616992777,239.133060124449,155.407992938407,208.181070803175
"1111","mid",100,280,32360991,"1111","1111","1111",1,1,11,114.084293173045,177.740743287632,136.991778747835,198.992376057441,117.478919791928,177.964775829757,274.480202043838,324.266051041504,277.632457491058,322.531378932168,276.906689644181,322.901813571563,178.729959931612,228.204720429833,390.126107043659,423.10928070914,138.406568407083,184.583011538756,163.409885927329,209.586329059001,136.137466533124,188.910544397892
"1111","mid",100,281,32360992,"1011","1011","1111",0,0,11,91.7389789581879,151.99271067394,112.816533218386,170.662293875655,89.947988871281,149.217874616592,250.705334654292,296.926553150754,248.47439964119,294.5017450741,250.954548624983,295.351614632485,138.835004679721,188.309765177942,347.03391286833,380.01708653381,124.263300802419,170.439743934092,150.091345246919,196.267788378592,125.643889842464,178.416967707233
"1111","mid",100,282,32360993,"1111","1011","1111",1,0,11,136.739811154418,201.630972810183,175.944976691437,235.292839017576,138.689316826166,199.86216361173,294.242377074744,343.924067735138,300.104813859357,345.54076624525,295.558183793561,342.187153005299,224.405767701081,273.880528199302,445.560560075594,478.543733741075,158.973839235442,205.150282367114,204.904002885007,251.08044601668,161.939481999135,214.712559863903
"1111","mid",100,283,32360994,"1111","d0dd","1111",1,0,11,89.9136758840134,153.465385303986,109.43931214862,170.53069814107,94.9220774007854,155.043128687242,270.893008241428,317.297504753779,276.286702432526,319.599799861231,270.010432617281,315.527665030542,135.141283831965,184.616044330186,327.597719523517,360.580893188997,103.652801992928,149.8292451246,127.061558415368,173.238001547041,102.048433675367,154.821511540135
"1111","mid",100,284,32360995,"1011","d0dd","1111",0,0,11,90.218343688798,151.318768666956,132.532396186043,190.821650656472,89.2966268835201,149.077385881554,296.19140266016,343.622465528433,298.651397437133,343.020153138894,297.96904482565,343.238890332029,160.724285011509,210.19904550973,386.243019248764,419.226192914244,97.979630128949,144.156073260621,148.500137934671,194.676581066344,101.925739634909,154.698817499677
"1111","mid",100,285,32360996,"1011","1011","1111",0,0,11,110.272665219512,171.404417409316,126.641803763311,185.377272573287,108.590035591845,169.184194927008,272.531751396816,319.552617051076,283.647292826481,328.161680097965,269.885606429433,315.203129029547,174.51246667741,223.98722717563,387.858062369151,420.841236034631,137.572191162763,183.748634294436,151.355585044499,197.532028176172,130.968026147555,183.741104012324
"1111","mid",100,286,32360997,"1111","1011","1111",1,0,11,134.611939866022,199.74076190675,160.738522103028,219.992704261727,139.893897582427,199.101342511788,279.044793683531,328.652288574501,280.074165649655,326.384908997888,284.028940990484,329.632293540164,219.379500588768,268.854261086988,408.955911072924,441.939084738405,155.171896783585,201.348339915257,186.364747936463,232.541191068136,154.854808374327,207.627886239095
"1111","mid",100,287,32360998,"1111","d0dd","1111",1,0,11,81.3679485795889,142.644803361481,102.612588457614,161.470302510954,81.9604688866825,141.213807109531,250.127520878259,297.910654076111,250.988225923472,296.453258094661,252.90152777647,298.728898218894,139.126530154831,188.601290653051,340.610797486096,373.593971151577,93.8526892067865,140.029132338459,119.979198990743,166.155642122415,96.5361741900992,149.309252054868
"1111","mid",100,288,32360999,"1111","1011","1111",1,0,11,137.694469581599,198.449811001118,164.253603933772,222.273991198123,138.008587701728,196.967721026814,296.658892042078,358.784354601982,304.885879156607,354.344056364777,323.676435658449,369.66242227999,204.981531070201,254.456291568422,474.247476998543,507.230650664023,152.27702252749,198.453465659163,189.323344051076,235.499787182749,154.079134007323,206.852211872092
"1111","mid",100,289,32361000,"1111","dddd","1111",1,0,11,157.480372150104,221.082800608804,167.775612290437,227.379271174624,164.597585289501,224.856500780402,326.446448901276,375.827428322914,327.434149259979,373.479802575383,332.072138428677,378.278798370794,213.74338590697,263.218146405191,448.808757410682,481.791931076163,175.270994454302,221.447437585974,181.52562282418,227.702065955853,165.347926097315,218.121003962084
"1111","mid",100,290,32361001,"1111","1111","1111",1,1,11,87.4670146300715,150.415605087875,97.5139627371526,157.8879969419,92.6394214689017,152.417723602065,277.214914354673,328.900294997399,278.406978222114,324.122427409506,287.732813159175,334.569113358178,125.67667410963,175.151434607851,355.621478805135,388.604652470616,112.366514679385,158.542957811057,120.997202584442,167.173645716114,106.636315017042,159.409392881811
"1111","mid",100,291,32361002,"1011","1011","1111",0,0,11,103.572198256118,164.226217744019,137.206761405156,195.80634833969,102.761392541095,161.69352904096,253.691470001757,303.510578397686,261.384984020919,310.159178159383,255.817549881769,301.664802474127,183.406868622184,232.881629120405,380.94008233247,413.92325599795,127.051364744077,173.227807875749,178.946598458931,225.123041590603,129.419086061522,182.19216392629
"1111","mid",100,292,32361003,"1111","1111","1111",1,1,11,157.344850292203,219.25566967547,195.468220023911,256.071416048035,165.870862346467,225.877224216724,331.646090441109,382.045357767188,335.322682733088,376.109396630296,336.01380253617,381.788110922698,234.690812828914,284.165573327134,463.700154870834,496.683328536315,173.0810967411,219.257539872773,212.001787899388,258.178231031061,167.606826658139,220.379904522908
"1111","mid",100,293,32361004,"1111","d0dd","1111",1,0,11,117.360392631723,180.783444697429,168.808576704075,231.116042905523,122.833814237413,182.827815076009,259.320499038825,310.817829292728,298.561996783777,346.704872700373,262.598647493636,309.76943935759,234.152870355797,283.627630854018,405.129797523418,438.112971188898,123.039083626299,169.215526757971,192.728886417471,238.905329549143,122.138863213561,174.911941078329
"1111","mid",100,294,32361005,"1011","1011","1111",0,0,11,123.872505731382,183.767648113818,151.835380061428,209.862527918947,122.561680588715,180.780631479686,275.126118656786,322.36919551024,278.223478505249,323.007471429427,277.420567011372,322.581580896918,181.069314506131,230.544075004352,385.267245142647,418.250418808127,161.586421082287,207.76286421396,198.601629270153,244.778072401826,163.636285959995,216.409363824763
"1111","mid",100,295,32361006,"1111","1111","1111",1,1,11,86.590188682062,153.536212703857,132.539419981233,191.501605574344,98.2064010443627,157.594678037747,261.924589723709,314.372107823678,267.982715644171,313.588794225069,277.629393398347,323.61810203677,188.911681093531,238.386441591752,437.568346602783,470.551520268263,118.614241518544,164.790684650217,168.728442792891,214.904885924564,112.78669711607,165.559774980838
"1111","mid",100,296,32361007,"1111","d0dd","1111",1,0,11,118.2069166,184.709722229609,161.656655541984,220.08623781595,123.928991671509,183.949888004176,256.444696775587,303.603102293028,266.496891982404,310.847156494193,255.207405790678,300.764361817861,198.408395222319,247.88315572054,334.416312147587,367.399485813068,130.510098521066,176.686541652739,181.708026848004,227.884469979677,130.285539430395,183.058617295163
"1111","mid",100,297,32361008,"1111","d0dd","1111",1,0,11,135.170632617648,199.667312978913,163.541599994556,222.065753110416,140.068529208393,199.052208237509,294.160217285648,342.722256487472,292.765774840713,338.233455479745,299.035657526885,344.824167794751,187.254850399328,236.729610897549,386.570885148441,419.554058813921,139.193832379076,185.370275510749,168.013915568093,214.190358699765,141.261572695799,194.034650560568
"1111","mid",100,298,32361009,"1111","1011","1111",1,0,11,97.8651803128341,158.888293864406,116.967358864515,175.42869329816,98.5454391290522,158.156399351947,291.492030817215,339.172113287241,294.445334595737,342.365676739831,291.087691267187,337.158825299287,139.351302304442,188.826062802663,384.854323724095,417.837497389576,114.711102069603,160.887545201276,137.603974216553,183.780417348226,114.275979413872,167.049057278641
