"region","time","y1_obs","y1_pred","y1_resid","y1_resid_reduced","y2_obs","y2_pred","y2_resid","y2_resid_reduced"
1,2,-0.78636453443889,-0.619820808632138,0.130142423747819,-0.166543725806752,-0.551958521647312,-0.374361400269214,-0.916744746737114,-0.177597121378097
2,2,-0.957386950530313,-0.191493591690172,-0.415556226439642,-0.765893358840141,1.23225719058265,-0.0347760371024993,-0.0119296426627038,1.26703322768515
3,2,-0.504964149505079,0.0590687793999995,-0.262263614759628,-0.564032928905079,1.66687383843354,0.0824014838567552,0.68484846579117,1.58447235457678
4,2,-0.598848858635386,-0.361096450128721,0.131012403482329,-0.237752408506665,1.19413292322731,-0.0474593656599133,0.129105727615741,1.24159228888722
5,2,-1.4667749331765,-0.810031429629857,-0.236169246223857,-0.656743503546646,0.603969264566629,-0.20320890088526,0.0698109937505664,0.807178165451889
6,2,-1.35804629030532,-0.75891101943103,-0.172003974233327,-0.599135270874294,0.988261879508466,-0.291415605769481,0.466800251540933,1.27967748527795
7,2,-1.69463565966033,-0.592487401966737,-0.716429011673524,-1.10214825769359,0.998936674367962,-0.160041446170846,0.0544300022694257,1.15897812053881
8,2,-0.539980608586113,0.0113726648946579,-0.330671598733078,-0.55135327348077,1.94899341686306,0.206927406524458,0.962818354427983,1.7420660103386
9,2,-0.803999635207961,-0.201030645338869,-0.167429899176425,-0.602968989869092,1.51590173970639,-0.0850445625106404,0.412900258986955,1.60094630221703
10,2,-0.997985743667743,-0.157293089038009,-0.304029325230977,-0.840692654629734,2.48730807192048,0.302891319865526,0.675006524461245,2.18441675205495
11,2,0.43768907865462,0.51192755210864,0.136601896506456,-0.0742384734540202,0.501796228054315,0.00316276101204477,0.0538798136384854,0.49863346704227
12,2,-0.71937652576213,0.0233079920644439,-0.36162166341105,-0.742684517826574,2.24178779015208,0.14289196686352,0.581593364886607,2.09889582328856
13,2,-0.347770697326093,0.148564578010669,-0.177090391803221,-0.496335275336762,1.29783093043384,0.0182051255378459,-0.0674267496577279,1.27962580489599
14,2,-0.228892356170556,0.162796380061018,0.0473824835549,-0.391688736231574,2.30126164722641,0.276197395756296,0.369624845861601,2.02506425147012
15,2,-0.549115337042034,0.364640621953735,-0.509910996279444,-0.913755958995769,2.59863093259807,0.342890320513125,0.727505595967022,2.25574061208495
16,2,-1.32632848316671,-0.337859526293606,-0.574530968703135,-0.988468956873101,2.29363679375534,0.324145496837193,0.573060278837162,1.96949129691815
17,2,-0.589079774036692,0.188912418267047,-0.227365081475688,-0.777992192303739,1.59367524511128,0.440296151188101,-0.29903988109902,1.15337909392318
18,2,0.107062657041676,0.793205649464753,-0.243611823899057,-0.686142992423078,1.78124664049956,0.187265450044745,0.211488259380191,1.59398119045482
19,2,0.181028583288931,0.260983859844063,0.418476725434562,-0.0799552765551321,2.03439177573902,0.146146059430723,0.42954824933913,1.8882457163083
20,2,-0.69806215936498,-0.731941163675964,0.148230969749497,0.0338790043109837,-0.92405137103544,-0.10417997944927,-0.839994216017286,-0.81987139158617
21,2,-0.346248242583439,0.277228631478571,-0.6093764123375,-0.62347687406201,0.472821784864256,0.0155593337562913,0.330976946956635,0.457262451107964
22,2,-0.0992299605878896,0.375533150576609,-0.532991148154044,-0.474763111164499,-0.466560162771348,-0.103112681526853,-0.3252261715158,-0.363447481244495
23,2,0.788741768064834,0.545185879100709,0.383024062272157,0.243555888964125,0.986736908814253,0.23553309141889,0.737858133674879,0.751203817395363
24,2,-0.316814117558803,-0.2033722474053,0.00263073748907885,-0.113441870153503,-0.213415027531883,-0.148390440286453,-0.0353601879998172,-0.0650245872454297
25,2,1.3684164113302,0.729253715658378,0.753317506834687,0.639162695671821,-1.1314473854485,0.144807733316175,-1.11501136243617,-1.27625511876467
26,2,-0.294738523790325,0.191154058755184,-0.652393930870652,-0.485892582545509,-0.158516082540192,-0.108903893254491,0.512004146847288,-0.0496121892857015
27,2,0.15260942809273,0.180044068705895,0.101371560398927,-0.0274346406131649,-0.105142108242715,-0.0516025475335628,-0.160666432434571,-0.0535395607091517
28,2,-0.733078618446013,-0.304689752915918,-0.384195468369501,-0.428388865530095,-0.13259158073856,-0.384762534974402,0.379470912641896,0.252170954235842
29,2,-0.650612319885609,-0.484512691594654,-0.0806832665458836,-0.166099628290955,0.065654609509213,-0.388357256493977,0.559579080689985,0.45401186600319
30,2,-0.144015504267617,-0.0645548281188018,0.0128630941819414,-0.0794606761488149,-0.376586891812743,0.0470981478096419,-0.296512777999195,-0.423685039622385
31,2,-1.13868593613465,-0.818982325205745,-0.249096911169581,-0.319703610928903,-0.452835426523425,-0.3350408888631,0.0183859050013435,-0.117794537660325
32,2,0.695872028762964,0.812965011015542,-0.211272673290181,-0.117092982252579,0.449947224451051,0.123548738134834,0.915826733097269,0.326398486316217
33,2,0.351543514466137,0.522428931415131,-0.217845176700229,-0.170885416948995,-0.0792176064410829,0.17262323510126,-0.170023533128917,-0.251840841542342
34,2,-0.991895924697128,-0.656324121916986,-0.494614202007917,-0.335571802780142,-0.885927103680099,-0.391858884980922,-0.158125094180366,-0.494068218699178
35,2,-0.65632152517056,-0.575565229641693,-0.0398788225718881,-0.0807562955288668,-0.00754398381304137,-0.163230927003258,0.350721901963641,0.155686943190216
36,2,-0.0609148495644402,0.161231371316102,-0.132523617641433,-0.222146220880542,0.834239839392889,0.911143477423203,-0.00130176155059153,-0.0769036380303145
37,2,0.272375867848148,0.203281063983408,0.150377324815667,0.0690948038647399,0.719867037326866,0.238790254839196,0.600402188244625,0.481076782487669
38,2,-0.296641592218642,0.184182962328144,-0.466328008728898,-0.480824554546786,1.00961146922746,0.333969810635992,0.553774306624625,0.675641658591466
39,2,2.33783946871489,1.52831035366791,0.506546689684665,0.809529115046981,-0.490959693878766,0.0306447306574487,0.264943315217722,-0.521604424536215
40,2,1.92055999799925,1.05669149180258,0.823967630905068,0.863868506196669,-0.795953832721494,0.00805136883568149,-0.860881411169077,-0.804005201557176
41,2,-0.949901548045599,-0.52232115734053,-0.455891013606988,-0.427580390705069,-0.834078100076835,-0.490891216058428,-0.122583738710053,-0.343186884018407
42,2,2.02801992858488,1.18192953184358,0.58693519690623,0.846090396741304,-1.16804668210962,0.169998102563835,-1.16317137807539,-1.33804478467346
43,2,1.49122776057093,1.05106889150203,0.530091295227215,0.440158869068899,0.268475711839628,0.29436306381952,-0.253671315488926,-0.0258873519798924
44,2,2.02954238332753,1.41148560150401,0.441446331773711,0.618056781823528,-2.05862956753039,0.218891030128194,-1.8441054824772,-2.27752059765858
45,2,0.647026605769493,0.900777061525281,-0.160832880247877,-0.253750455755788,0.637518619839329,0.0702721897527445,0.603498813343691,0.567246430086584
46,2,-0.996843902610753,-0.935773978479225,0.12263851401593,-0.0610699241315275,-0.846277865630544,0.335042560983657,-1.21338113326468,-1.1813204266142
47,2,-0.536428214186587,-0.426846767962271,0.0270215947721422,-0.109581446224316,-0.463510221382921,-0.170685558785342,-0.0647714078016345,-0.292824662597579
48,2,-0.556727610755302,0.0306584142580569,-0.283818708025054,-0.587386025013359,-0.315588064044197,-0.0779618519785349,-0.0339912800591297,-0.237626212065663
49,2,-0.787125761810217,-1.21700573563509,0.417024412134312,0.429879973824869,-1.03537423171304,-0.641361658067678,0.0598389225891474,-0.394012573645359
50,2,-0.758960349071125,-0.999108296818035,0.0804480028001234,0.24014794774691,-0.9530258142255,-0.376815899969896,-0.1410032673384,-0.576209914255604
51,2,-1.20427836129731,-1.29333680518113,0.103807599988621,0.0890584438838242,-1.13602229753114,-0.577985177440932,-0.0809411220378455,-0.558037120090205
52,2,-0.887480903596801,-0.157239487393594,-0.412352498197863,-0.730241416203207,-0.515359224986184,-0.0502869510505061,-0.438735137068274,-0.465072273935678
53,2,-0.43911798188531,-0.422252711747059,0.194429015209069,-0.0168652701382512,-0.730380092870308,-0.386164693110988,-0.171476786383977,-0.34421539975932
54,2,-0.658985820970204,0.242038964032872,-0.515512888206295,-0.901024785003076,-0.164615965317047,-0.111395146135071,0.173178592405597,-0.0532208191819761
55,2,-0.49164267050686,-0.20428452936459,-0.026372483625707,-0.28735814114227,-0.143266375598056,0.00132637343541375,0.0615621097962454,-0.144592749033469
56,2,-0.594788979321643,-0.281396728695106,-0.26390747815567,-0.313392250626537,-0.596182671779508,-0.359892223278868,-0.0597396832791006,-0.23629044850064
57,2,-1.08730308857009,-0.729860548113653,-0.485386794621695,-0.357442540456436,-0.832553129382622,-0.376392384006703,-0.0189464793742766,-0.456160745375919
58,2,-0.525517288530903,-0.515953494373372,0.0222868743469978,-0.00956379415753128,0.32794956891396,-0.0707224454688711,0.474760332868581,0.398672014382831
59,2,-0.792834967095168,-0.120341781696476,-0.181646783533216,-0.672493185398691,-0.629732027052208,0.081857762251851,-0.447542682570295,-0.711589789304059
60,2,-0.290298030790919,-0.192019864639769,-0.0830910182614906,-0.0982781661511504,-0.400986422920161,-0.24774778756537,-0.0214769300465861,-0.153238635354791
61,2,-0.358047266839005,-0.00240313466518881,-0.085853085844519,-0.355644132173816,-0.343037536540043,-0.111201983792504,-0.300523579530367,-0.231835552747539
62,2,0.376790888948476,0.185206198355296,0.242984667085076,0.19158469059318,-0.898126869233808,-0.279575821406198,-0.339273855479822,-0.61855104782761
63,2,-0.313261723159277,0.0836271166137449,-0.31589876169568,-0.396888839773022,0.108353788947195,-0.0325414428217133,0.263580995737339,0.140895231768908
64,2,-0.773804282811998,0.00919982884224252,-0.626803380021865,-0.78300411165424,0.430122605426273,0.0924642112082509,0.446201724475813,0.337658394218023
65,2,-0.884943479025712,-0.220992210875563,-0.497888189797376,-0.663951268150149,-0.591607759696866,-0.2119626147339,-0.144623870790788,-0.379645144962967
66,2,-0.848023951516361,-1.40892654452285,0.303415570188066,0.560902593006485,-1.51421502969612,-0.598660031664455,-0.363037040999696,-0.915554998031665
67,2,-0.433789390286023,-0.15143029429414,-0.146509001216659,-0.282359095991883,0.503321198748528,-0.031441881020884,0.44116210311974,0.534763079769412
68,2,-0.229146098627665,0.0117418503455806,-0.0380045760154135,-0.240887948973246,-0.222564851697165,-0.186403851344005,-0.212524465130942,-0.0361610003531595
69,2,-0.348151311011756,0.099593419076087,-0.197946859264142,-0.447744730087843,0.337099393079241,0.311725644665471,0.175429334257647,0.0253737484137703
70,2,-0.910698338422269,-0.220815630574195,-0.579711735756996,-0.689882707848074,-0.0426183097799552,0.0971588026734249,0.20100658580761,-0.13977711245338
71,2,-0.544040487899855,-0.291641629131361,0.084461466935781,-0.252398858768494,-0.339987595151616,-0.280078743129751,0.117327726192062,-0.0599088520218647
72,2,-0.516128817617872,-0.333310026310474,-0.025853597179453,-0.182818791307398,-0.108192049631142,-0.251519887153499,-0.114881219113355,0.143327837522357
73,2,-0.62879046857424,-0.29940457785815,-0.381749582827358,-0.32938589071609,0.375223660434582,0.0642223295543853,0.53688870904697,0.311001330880197
74,2,-0.364263957038174,0.379229432016634,-0.237250726038105,-0.743493389054808,-0.175290760176542,0.118528853053493,0.0704471739720826,-0.293819613230035
75,2,-0.633357832802201,-0.0555197718116231,-0.434513968473327,-0.577838060990578,-0.0136438665898963,-0.207018664904587,0.188100098951439,0.19337479831469
76,2,-0.467537137081511,-0.377622578762993,0.0563082734179147,-0.0899145583185175,-0.39641151083752,-0.432363317056672,0.111004082781998,0.0359518062191523
77,2,-0.549622821956252,-0.441164678655371,-0.105431758669312,-0.108458143300881,-0.934726165894936,-0.393214093456081,-0.265343869027925,-0.541512072438854
78,2,0.109346339155656,0.500690290148936,-0.136029465442672,-0.39134395099328,-0.533658873316748,-0.166531367212384,-0.173923630613957,-0.367127506104364
79,2,-0.633357832802201,-0.599401810044244,0.0355701694552401,-0.0339560227579568,-0.646506704688557,-0.363518648321002,-0.149430568994918,-0.282988056367556
80,2,1.89835753300221,0.223530068739252,1.64198500778166,1.67482746426296,-1.33121854639048,-0.327639526740831,-0.528839406827991,-1.00357901964965
81,2,1.14740673118832,0.837441428572004,0.192102374678343,0.309965302616312,-0.763929448143008,0.222005280164445,-0.61546071474286,-0.985934728307453
82,2,-0.457641181254263,0.0436738011007575,-0.0571764677340918,-0.50131498235502,0.138853202831468,0.231640701086357,0.0321800746719776,-0.0927874982548888
83,2,-0.509024028818822,0.0768720417230582,-0.0567949648135574,-0.585896070541881,-0.617532261498498,-0.309580035935158,-0.19610320868567,-0.30795222556334
