"region","time","y1_obs","y1_pred","y1_resid","y1_resid_reduced","y2_obs","y2_pred","y2_resid","y2_resid_reduced"
1,2,-0.78636453443889,-0.779502902881469,-0.013394561811397,-0.00686163155742059,-0.551958521647312,-0.498378972458546,-0.0683074238373272,-0.0535795491887653
2,2,-0.957386950530313,-0.908871936633661,-0.0158993424133737,-0.048515013896652,1.23225719058265,1.16807324299112,0.0559510869286363,0.0641839475915245
3,2,-0.504964149505079,-0.424523603658094,-0.0673369214380928,-0.0804405458469851,1.66687383843354,1.46207211673633,0.195836680903076,0.204801721697208
4,2,-0.598848858635386,-0.67412188250276,0.0711495039366873,0.0752730238673741,1.19413292322731,1.22182585655676,-0.035702588036246,-0.0276929333294476
5,2,-1.4667749331765,-1.44214479007128,-0.015867788246793,-0.024630143105224,0.603969264566629,0.660092030094591,-0.0658476819122487,-0.0561227655279625
6,2,-1.35804629030532,-1.35513638667499,0.0126797015489154,-0.00290990363033594,0.988261879508466,0.909890236324585,0.0677415660405116,0.078371643183881
7,2,-1.69463565966033,-1.6312672471819,-0.0677883774784412,-0.0633684124784317,0.998936674367962,0.948546346842302,0.0457443854938268,0.0503903275256599
8,2,-0.539980608586113,-0.5689833109779,-0.00499221526567139,0.0290027023917877,1.94899341686306,1.97913595858122,-0.0178905119607334,-0.0301425417181556
9,2,-0.803999635207961,-0.737064365078853,-0.0818279422069338,-0.066935270129108,1.51590173970639,1.36314327172181,0.167490925721161,0.152758467984579
10,2,-0.997985743667743,-1.0999080051529,0.0975853799279462,0.101922261485158,2.48730807192048,2.491425104394,0.00276000202770108,-0.00411703247352069
11,2,0.43768907865462,0.369705328989215,0.0802120775113615,0.0679837496654049,0.501796228054315,0.460476059396012,0.00992065530862356,0.0413201686583032
12,2,-0.71937652576213,-0.645652159798751,-0.0596204216674413,-0.0737243659633793,2.24178779015208,2.04324301478234,0.209834647711842,0.198544775369743
13,2,-0.347770697326093,-0.245165195879978,-0.0686289532201621,-0.102605501446115,1.29783093043384,1.32425061429411,-0.0936857029117048,-0.0264196838602715
14,2,-0.228892356170556,-0.213722234124238,-0.0165775186168828,-0.0151701220463185,2.30126164722641,2.25404486632692,0.0167237295134833,0.0472167808994874
15,2,-0.549115337042034,-0.698582816658048,0.135359014792332,0.149467479616014,2.59863093259807,2.84785922991705,-0.268207737112729,-0.249228297318982
16,2,-1.32632848316671,-1.22886700597745,-0.0539040229284026,-0.0974614771892599,2.29363679375534,2.61289308773784,-0.346957223762578,-0.319256293982494
17,2,-0.589079774036692,-0.457768201231194,-0.0838537040105991,-0.131311572805498,1.59367524511128,1.75923578450942,-0.134384997163541,-0.165560539398138
18,2,0.107062657041676,0.165134343872585,0.00671774680340695,-0.058071686830909,1.78124664049956,1.83512890805543,-0.0487017978252733,-0.0538822675558732
19,2,0.181028583288931,0.403967859610679,-0.181291030816393,-0.222939276321748,2.03439177573902,1.76964926636161,0.270015797008878,0.264742509377419
20,2,-0.69806215936498,-0.572837504332482,-0.123478833971856,-0.125224655032498,-0.92405137103544,-0.985200582438813,0.0380711825616808,0.0611492114033726
21,2,-0.346248242583439,-0.137885396222577,-0.189322931762868,-0.208362846360862,0.472821784864256,0.216408336939796,0.222178426101727,0.256413447924459
