"region","time","y1_obs","y1_pred","y1_resid","y1_resid_reduced","y2_obs","y2_pred","y2_resid","y2_resid_reduced"
1,2,-0.78636453443889,-0.838164309338659,0.0517997748997695,0.0517997748997695,-0.551958521647312,-0.333822971903918,-0.218135549743394,-0.218135549743394
2,2,-0.957386950530313,-0.386992180245174,-0.570394770285139,-0.570394770285139,1.23225719058265,0.222188770744459,1.01006841983819,1.01006841983819
3,2,-0.504964149505079,-0.124685592493605,-0.380278557011474,-0.380278557011474,1.66687383843354,0.400574916790442,1.2662989216431,1.2662989216431
4,2,-0.598848858635386,-0.640446989643273,0.0415981310078876,0.0415981310078876,1.19413292322731,0.144344250804941,1.04978867242237,1.04978867242237
5,2,-1.4667749331765,-1.10917787917742,-0.357597053999086,-0.357597053999086,0.603969264566629,0.09821277970287,0.505756484863759,0.505756484863759
6,2,-1.35804629030532,-1.0512483119083,-0.306797978397028,-0.306797978397028,0.988261879508466,-0.171522090520487,1.15978397002895,1.15978397002895
7,2,-1.69463565966033,-0.812682365472963,-0.881953294187366,-0.881953294187366,0.998936674367962,0.195154236063069,0.803782438304893,0.803782438304893
8,2,-0.539980608586113,-0.220266853656197,-0.319713754929916,-0.319713754929916,1.94899341686306,0.671874591744594,1.27711882511847,1.27711882511847
9,2,-0.803999635207961,-0.296646843903165,-0.507352791304796,-0.507352791304796,1.51590173970639,0.123761927707865,1.39213981199852,1.39213981199852
10,2,-0.997985743667743,-0.469017007779207,-0.528968735888536,-0.528968735888536,2.48730807192048,0.983157215654371,1.5041508562661,1.5041508562661
11,2,0.43768907865462,0.507571327577815,-0.0698822489231944,-0.0698822489231944,0.501796228054315,-0.100643956279348,0.602440184333663,0.602440184333663
12,2,-0.71937652576213,-0.169801861680902,-0.549574664081228,-0.549574664081228,2.24178779015208,0.553673589949352,1.68811420020273,1.68811420020273
13,2,-0.347770697326093,0.0744553724622597,-0.422226069788353,-0.422226069788353,1.29783093043384,0.169902485969192,1.12792844446464,1.12792844446464
14,2,-0.228892356170556,-0.000238300806080116,-0.228654055364476,-0.228654055364476,2.30126164722641,0.713438313489685,1.58782333373673,1.58782333373673
15,2,-0.549115337042034,0.415760275851354,-0.964875612893388,-0.964875612893388,2.59863093259807,0.679584233450642,1.91904669914743,1.91904669914743
16,2,-1.32632848316671,-0.73884144863665,-0.587487034530057,-0.587487034530057,2.29363679375534,0.905103265719248,1.3885335280361,1.3885335280361
17,2,-0.589079774036692,-0.0571507176443726,-0.531929056392319,-0.531929056392319,1.59367524511128,0.892508791006864,0.701166454104418,0.701166454104418
18,2,0.107062657041676,0.916151822291216,-0.809089165249541,-0.809089165249541,1.78124664049956,0.207455463418695,1.57379117708087,1.57379117708087
