"region","time","y1_obs","y1_pred","y1_resid","y1_resid_reduced","y2_obs","y2_pred","y2_resid","y2_resid_reduced"
1,2,-0.78636453443889,-0.889366745146935,0.201052464423558,0.103002210708045,-0.551958521647312,0.364379051591229,-1.00192841090776,-0.91633757323854
2,2,-0.957386950530313,-0.392633682567397,-0.392272974990359,-0.564753267962917,1.23225719058265,0.875749342852301,-0.134987086021169,0.356507847730348
3,2,-0.504964149505079,-0.13101588159981,-0.241967296906368,-0.373948267905269,1.66687383843354,0.818689338905325,0.625379482491179,0.848184499528212
4,2,-0.598848858635386,-0.613675076004034,0.193456380865329,0.014826217368648,1.19413292322731,0.745193465704192,0.0742207317340931,0.448939457523116
5,2,-1.4667749331765,-1.18836201972725,-0.101316145966003,-0.278412913449257,0.603969264566629,0.477750028214881,0.0485869571586244,0.126219236351747
6,2,-1.35804629030532,-1.1235757333311,-0.0501514853057554,-0.234470556974228,0.988261879508466,0.420001057638153,0.428230714870311,0.568260821870313
7,2,-1.69463565966033,-0.90858048952396,-0.616696740508837,-0.786055170136369,0.998936674367962,0.638307697973924,-0.0204923000291918,0.360628976394038
8,2,-0.539980608586113,-0.175428675130939,-0.287714451434069,-0.364551933455174,1.94899341686306,0.955659526564093,0.800347751140922,0.993333890298968
9,2,-0.803999635207961,-0.511557637770006,-0.0694306724183172,-0.292441997437956,1.51590173970639,0.725227745697329,0.347501268477509,0.790673994009057
10,2,-0.997985743667743,-0.462249755278375,-0.179603571286394,-0.535735988389368,2.48730807192048,1.1942942075565,0.599544899203246,1.29301386436398
11,2,0.43768907865462,0.22701794016702,0.269631762397976,0.2106711384876,0.501796228054315,0.635903240946241,-0.0418141991117737,-0.134107012891926
12,2,-0.71937652576213,-0.24548588174081,-0.247947922058965,-0.473890644021321,2.24178779015208,1.119023587367,0.43094936347816,1.12276420278508
13,2,-0.347770697326093,-0.0614546006617982,-0.108822071614284,-0.286316096664295,1.29783093043384,0.840168579743249,-0.11124156925273,0.457662350690587
14,2,-0.228892356170556,-0.102264676482398,0.175847177010957,-0.126627679688158,2.30126164722641,1.21909590350015,0.292996495686223,1.08216574372626
15,2,-0.549115337042034,0.0899510709691228,-0.407948240570295,-0.639066408011157,2.59863093259807,1.20165261407151,0.689505207471012,1.39697831852656
16,2,-1.32632848316671,-0.584694348062829,-0.514767760193071,-0.741634135103878,2.29363679375534,1.31624104529672,0.427621784216116,0.977395748458627
17,2,-0.589079774036692,-0.107535881114915,-0.110113505829297,-0.481543892921776,1.59367524511128,1.42898681059752,-0.396194955365209,0.164688434513763
18,2,0.107062657041676,0.511446589964454,-0.144516769519753,-0.404383932922778,1.78124664049956,1.18966886220307,0.0538007422340417,0.59157777829649
19,2,0.181028583288931,0.0305695665456615,0.477985030112334,0.15045901674327,2.03439177573902,1.03306940625241,0.4049947488993,1.00132236948662
20,2,-0.69806215936498,-0.919463404775086,0.153428819399668,0.221401245410106,-0.92405137103544,0.412750176847483,-0.934985854274289,-1.33680154788292
21,2,-0.346248242583439,0.401223077072536,-0.69335026248729,-0.747471319655975,0.472821784864256,0.0825897949557983,0.274703190695311,0.390231989908457
22,2,-0.0992299605878896,0.491257992401391,-0.593231444761044,-0.59048795298928,-0.466560162771348,-0.0320201833845939,-0.413325901382985,-0.434539979386754
23,2,0.788741768064834,0.589959792030223,0.346159396017837,0.198781976034611,0.986736908814253,0.389430965121029,0.708151701260154,0.597305943693224
24,2,-0.316814117558803,-0.458423985049814,0.074091469493748,0.141609867491011,-0.213415027531883,0.64811353585158,-0.335917410123924,-0.861528563383463
25,2,1.3684164113302,0.918294638472224,0.645959411444678,0.450121772857975,-1.1314473854485,-0.0119307449405531,-1.04497845831268,-1.11951664050794
