"gamma","loglik","penalty","AIC","BIC","df_eff","GIC_AIC","GIC_BIC","R11","R12","R21","R22","L11","L12","L21","L22"
0,-906.414138568475,0,1850.82827713695,1939.83589996264,19,1850.82827713695,1939.83589996264,0.466545296063364,-0.348684355051905,0.19852480374512,0.079159757322566,0.716300505202496,-0.521937072112074,0.485860632394505,0.186333109104236
0.01,-906.414151768769,0.00717957749775237,1850.82830353754,1939.83592636323,18.9952234935069,1850.81875052455,1939.80399727191,0.466514830696269,-0.348572583564897,0.198497139179897,0.0791962311228522,0.714640313251702,-0.520341424360423,0.48436400262389,0.18716021672185
0.0316227766016838,-906.414269401892,0.022524789354549,1850.82853880378,1939.83616162947,18.9849163800134,1850.79837156381,1939.73533348642,0.466447966988136,-0.348330320262294,0.198435077271291,0.0792796687383036,0.711073798691548,-0.516912671157664,0.481146449213874,0.188935802455131
0.1,-906.415407385428,0.0694932930611233,1850.83081477086,1939.83843759655,18.9525129998547,1850.73584077057,1939.52100543846,0.46622729687477,-0.347559183063232,0.198218441014642,0.0795838461313412,0.700001771931447,-0.506259284085394,0.47113640624936,0.194437618513017
0.316227766016838,-906.425658050531,0.203979913005566,1850.85131610106,1939.85893892675,18.852024388559,1850.55536487818,1938.86977941911,0.465433141314745,-0.345065490253487,0.197342554231807,0.0809145169652497,0.666983069952512,-0.474398355726864,0.441081797676141,0.21075917990894
1,-906.499969068673,0.527489869325247,1850.99993813735,1940.00756096304,18.5579661221846,1850.11587038171,1937.05273611936,0.46200384924653,-0.33664940799843,0.193177843976357,0.0877790182024143,0.58046056506829,-0.390093226649724,0.360587175184848,0.253073543858456
3.16227766016838,-906.801580249557,1.15480862402465,1851.60316049911,1940.6107833248,17.9224184827352,1849.44799746458,1933.40756927698,0.445767301531768,-0.307691799815978,0.175267767669137,0.11770340297998,0.429641720615983,-0.240128715730443,0.211496457631361,0.324692055116934
3.54813389233576,-906.847807628026,1.24674851006602,1851.69561525605,1940.70323808174,17.8475337837163,1849.39068282349,1932.99944889663,0.442627483952133,-0.302635254295881,0.17209010500257,0.122932083055129,0.414480773554238,-0.225041543910186,0.195650575216443,0.331377881547893
3.98107170553497,-906.896580727614,1.34720768596789,1851.79316145523,1940.80078428092,17.7722524543968,1849.33766636402,1932.59376863897,0.439139924861288,-0.297100216323857,0.168626973094954,0.128600182141009,0.399902874687442,-0.210613434127205,0.180227125700673,0.337578023064959
4.46683592150963,-906.94788062334,1.45724744691862,1851.89576124668,1940.90338407237,17.6970125578879,1849.28978636246,1932.19341893582,0.435300913058617,-0.291085052589687,0.164882417616396,0.134694065640307,0.386005076240035,-0.196969632099358,0.165342396759118,0.343209810438543
5.01187233627272,-907.001746385354,1.57799641997254,1852.00349277071,1941.0111155964,17.6208603158762,1849.24521340246,1931.79210228981,0.431113570930666,-0.28460079557868,0.160866235229795,0.14118615769778,0.372858551033052,-0.184202808664043,0.151095017122178,0.34821183113298
5.62341325190349,-907.05833619082,1.71059391764342,1852.11667238164,1941.12429520733,17.5435423660772,1849.20375711379,1931.38844142676,0.426585727525591,-0.277665053652539,0.156590953736947,0.148048239876494,0.360497081274286,-0.172367679185705,0.137548066408711,0.352536923537838
6.30957344480193,-907.117891395286,1.85623070467667,1852.23578279057,1941.24340561626,17.4651046307167,1849.16599205201,1930.98322603001,0.421730015064472,-0.270304397494949,0.152072887907798,0.155243291843022,0.348928920135641,-0.161487149662677,0.124741868710079,0.356157466667659
7.07945784384138,-907.180728105085,2.0161636291695,1852.36145621017,1941.36907903586,17.3849142887767,1849.13128478772,1930.57285814943,0.416564894031458,-0.262554481949892,0.147332712676289,0.162727933724956,0.338139668620701,-0.151556555530268,0.112696243453396,0.359060747761393
7.94328234724282,-907.247229044164,2.1917320556618,1852.49445808833,1941.50208091402,17.3025044660075,1849.09946702034,1930.15498235983,0.411112361969036,-0.254458438871865,0.14239408506201,0.1704528322171,0.328097249302933,-0.142548131176021,0.101414682156733,0.361247849732118
8.91250938133745,-907.317833759199,2.38437843141592,1852.6356675184,1941.64329034409,17.2173831761111,1849.07043387062,1929.72718901718,0.405398677687775,-0.24606580142247,0.137284249447879,0.178363580805455,0.318755743426723,-0.134417475400731,0.0908878718014855,0.362729148141591
10,-907.393029698894,2.59567046123581,1852.78605939779,1941.79368222348,17.1291266544165,1849.04431270662,1929.28762031661,0.399450960409066,-0.237432078717531,0.132031298231436,0.186400450914017,0.310061140902201,-0.127103854992757,0.0810981591739312,0.363526376188424
11.2201845430196,-907.473350860353,2.82731786971126,1852.94670172071,1941.9543245464,17.0373689122412,1849.02143954519,1928.83489776008,0.393299914829737,-0.228615884372469,0.126666923782279,0.194500446214237,0.301953028333921,-0.120542839051921,0.0720224452875789,0.363664023535569
12.5892541179417,-907.559383577823,3.08118354785742,1853.11876715565,1942.12638998134,16.9418131745608,1849.00239350477,1928.36821019027,0.38697685101507,-0.219678693130797,0.12122457160459,0.202597044045558,0.294368810931994,-0.114664943454666,0.063634871213558,0.363170764642426
14.1253754462275,-907.651790399734,3.35927725137116,1853.30358079947,1942.31120362516,16.8422423960594,1848.98806559159,1927.88743184039,0.380513278584639,-0.210683336279679,0.115737304561039,0.210623298627668,0.287243026652163,-0.109398487360965,0.0559080365453997,0.362077089626785
15.8489319246111,-907.751323197073,3.66375959743693,1853.50264639415,1942.51026921984,16.7385171543656,1848.97968070288,1927.39313446799,0.373939834561991,-0.201691801817235,0.110240553373952,0.218509245703721,0.280512931743056,-0.104674464496817,0.0488148471660547,0.360413949129558
17.7827941003892,-907.858867392164,3.99691317162159,1853.71773478433,1942.72535761002,16.6305787341664,1848.97889225266,1926.88669642864,0.367284235194765,-0.192764363562765,0.104768451175441,0.226184494882221,0.274116764411302,-0.100425506512194,0.0423270278058082,0.358214134811115
19.9526231496888,-907.975512542988,4.36108404723266,1853.95102508598,1942.95864791167,16.5184533469959,1848.98793177997,1926.37047205224,0.360572977766495,-0.1839581476629,0.0993520490509847,0.233584166985041,0.267991981036124,-0.0965873159683276,0.036421844621374,0.35550344931487
22.3872113856834,-908.102533441888,4.75870796634558,1854.20506688378,1943.21268970947,16.402240734719,1849.00954835321,1925.84767765911,0.353825526382201,-0.1753264097951,0.0940252730682633,0.240636634424497,0.262087119636258,-0.0931035347861976,0.0310720719719608,0.352314289607153
25.1188643150958,-908.241600174268,5.19210102484514,1854.48320034854,1943.49082317423,16.2822979500996,1849.04779624874,1925.32404017916,0.347060495998061,-0.166912751808524,0.0888147077743339,0.247283341969285,0.256340642395344,-0.0899164984577523,0.0262482957404052,0.348669036260339
28.1838293126446,-908.394637756758,5.66359246078953,1854.78927551352,1943.79689833921,16.1582763199701,1849.10582815346,1924.80107890089,0.340284075091032,-0.158757928973085,0.0837497381293834,0.253454054154408,0.25071328969284,-0.0869840072305566,0.0219306361162553,0.344599848129259
31.6227766016838,-908.564119155505,6.1752138788758,1855.12823831101,1944.1358611367,16.0309971999224,1849.19023271086,1924.28923019982,0.333503430910144,-0.150895656343375,0.0788522727730973,0.259096274141888,0.245155396747553,-0.0842586695209273,0.0180931686176062,0.340123750267862
35.4813389233575,-908.753016227717,6.7287184742938,1855.50603245543,1944.51365528112,15.900757774018,1849.30754800347,1923.79642435044,0.326714237973106,-0.143349583055049,0.0741427629555949,0.264152832162037,0.239629308753476,-0.081704313504654,0.0147110187215577,0.335265159418018
39.8107170553497,-908.964928571147,7.32540837391211,1855.92985714229,1944.93747996798,15.7683700694238,1849.46659728114,1923.33528863457,0.319909404552706,-0.136137906723552,0.0696394090623737,0.268571967325806,0.234099043360049,-0.0792884108831185,0.0117596541906006,0.330043131467144
44.6683592150963,-909.204174090464,7.96598443363704,1856.40834818093,1945.41597100662,15.6328931896599,1849.67413456025,1922.90816933391,0.313071547137171,-0.129269265977097,0.0653551060248339,0.272307042697885,0.228536459302297,-0.076982395166049,0.00921277572732824,0.324477310531497
50.1187233627272,-909.47584367358,8.65041439100261,1856.95168734716,1945.95931017285,15.4960499281159,1849.94378720339,1922.53676442917,0.306181276936183,-0.12274704291209,0.0613008838381284,0.27531474384074,0.222916110227731,-0.0747629707774129,0.00704580526573027,0.318584936977424
56.2341325190349,-909.785911587756,9.37772632486545,1857.57182317551,1946.5794460012,15.3578954947165,1850.28761416494,1922.23339151179,0.299212217122082,-0.116566658571215,0.0574836620516947,0.277557771025437,0.217217944269798,-0.0726097811842355,0.00523159151849475,0.312382366849468
63.0957344480193,-910.141267438647,10.145860587096,1858.28253487729,1947.29015770298,15.2188841956098,1850.72030326851,1922.01486665329,0.29213893775103,-0.110722621212179,0.0539103158977232,0.279001021208938,0.211425593373771,-0.0705063510309675,0.00374639962043319,0.305881668541077
70.7945784384138,-910.549768081201,10.9514815146054,1859.0995361624,1948.10715898809,15.0795287489405,1851.25859366028,1921.90033088528,0.284929389708557,-0.105198016054585,0.0505818104582303,0.279619918442668,0.205526165574193,-0.0684395394969081,0.00256067835264441,0.299096716391221
79.4328234724281,-911.02023006872,11.7898289818862,1860.04046013744,1949.04808296313,14.9400598145986,1851.92057976664,1921.90895918617,0.277553511428255,-0.0999768650473713,0.0474980701667057,0.279391761471316,0.199510952393746,-0.0663979174695202,0.00164967097556643,0.292039608337536
89.1250938133745,-911.562418502838,12.654555857459,1861.12483700568,1950.13245983137,14.8009693762023,1852.72677575808,1922.06357047869,0.269981317313529,-0.0950398974229408,0.0446565872855816,0.278302898163444,0.193375158208866,-0.0643724415533669,0.00098738436908472,0.284719086776536
100,-912.18694672701,13.5376404136534,1862.37389345402,1951.38151627971,14.6626510387874,1853.6991955316,1922.3880225466,0.26218643789346,-0.0903658716649958,0.0420531738308962,0.276346307844233,0.187115023556015,-0.0623558648322512,0.000547495378969442,0.277143919899221
112.201845430196,-912.905139433491,14.4293264565237,1863.81027886698,1952.81790169267,14.525204017947,1854.86068690288,1922.90562799212,0.254146044032162,-0.0859328675247757,0.0396812981169685,0.273522878862528,0.180730374658838,-0.0603423745617326,0.000304898627786304,0.269321761588864
125.892541179417,-913.728789931542,15.318167779342,1865.45757986308,1954.46520268877,14.3890838094791,1856.23574748204,1923.64301824632,0.245843074883338,-0.0817191354999947,0.0375337165020719,0.269843231909647,0.17422328758281,-0.0583277763243767,0.000234621628781681,0.261258761951101
