"region","time","y1_obs","y1_pred","y1_resid","y1_resid_reduced","y2_obs","y2_pred","y2_resid","y2_resid_reduced"
1,2,-0.78636453443889,-0.800099066252321,0.0138925371422553,0.0137345318134308,-0.551958521647312,-0.524220363424617,-0.0555975978575709,-0.0277381582226941
2,2,-0.957386950530313,-0.909397738151566,-0.00811025393648465,-0.0479892123787468,1.23225719058265,1.15776165720402,0.0614682875707388,0.0744955333786332
3,2,-0.504964149505079,-0.412878032050213,-0.0751747801174736,-0.0920861174548662,1.66687383843354,1.45361731841515,0.195337654099071,0.213256520018386
4,2,-0.598848858635386,-0.668681529380483,0.0715567401979991,0.0698326707450969,1.19413292322731,1.2041505213863,-0.0299376985609877,-0.0100175981589932
5,2,-1.4667749331765,-1.43737583429654,-0.0188123499838977,-0.0293990988799619,0.603969264566629,0.618746348975918,-0.0392386280587362,-0.0147770844092889
6,2,-1.35804629030532,-1.34544809246399,0.00625140748807787,-0.012598197841333,0.988261879508466,0.869709749452372,0.0953321288985761,0.118552130056095
7,2,-1.69463565966033,-1.62987007472485,-0.0640830937469252,-0.0647655849354745,0.998936674367962,0.915503487582213,0.0656027275242826,0.0834331867857491
8,2,-0.539980608586113,-0.548372955136978,-0.0281186585500587,0.00839234655086507,1.94899341686306,1.97735131948032,-0.0239955737816632,-0.0283579026172609
9,2,-0.803999635207961,-0.72665189147403,-0.0935947330579649,-0.0773477437339306,1.51590173970639,1.33784522106218,0.181998442423128,0.178056518644205
10,2,-0.997985743667743,-1.08403154821775,0.0876365899337713,0.0860458045500048,2.48730807192048,2.46150252430195,0.0263776356524705,0.025805547618527
11,2,0.43768907865462,0.371099645673735,0.0869727488974497,0.0665894329808855,0.501796228054315,0.420922904401619,0.0401954618656796,0.0808733236526961
12,2,-0.71937652576213,-0.636351676175053,-0.0652886242840277,-0.0830248495870778,2.24178779015208,2.02963504981453,0.224442539649549,0.212152740337551
13,2,-0.347770697326093,-0.238513836521244,-0.0467308864451421,-0.109256860804849,1.29783093043384,1.31917007162941,-0.101415340670143,-0.0213391411955783
14,2,-0.228892356170556,-0.200173112909157,-0.0114008673495371,-0.0287192432613992,2.30126164722641,2.24524449645696,0.0158272075254117,0.0560171507694487
15,2,-0.549115337042034,-0.662962823123064,0.113079509100744,0.11384748608103,2.59863093259807,2.8336876288915,-0.267866472396333,-0.235056696293424
16,2,-1.32632848316671,-1.20598152881688,-0.0631239612379859,-0.120346954349823,2.29363679375534,2.60579220110783,-0.347584367672432,-0.312155407352487
17,2,-0.589079774036692,-0.45828105406885,-0.0894368651065589,-0.130798719967842,1.59367524511128,1.71864474964306,-0.086480335250376,-0.124969504531776
18,2,0.107062657041676,0.17730961493822,-0.00307231934284436,-0.0702469578965445,1.78124664049956,1.80640489999327,-0.0147476625774779,-0.0251582594937125
19,2,0.181028583288931,0.419928293533145,-0.194683676239114,-0.238899710244213,2.03439177573902,1.76727042081468,0.274086544570197,0.267121354924345
20,2,-0.69806215936498,-0.594919334009868,-0.0946936791800144,-0.103142825355112,-0.92405137103544,-0.977402994874199,0.0172939350015163,0.0533516238387589
21,2,-0.346248242583439,-0.1365540513457,-0.17988167011867,-0.209694191237739,0.472821784864256,0.229050422521973,0.20566730321038,0.243771362342282
22,2,-0.0992299605878896,0.0905040769488986,-0.127277337890803,-0.189734037536788,-0.466560162771348,-0.665527328598889,0.128917791391086,0.198967165827541
23,2,0.788741768064834,0.93980589146176,-0.0925267540437422,-0.151064123396926,0.986736908814253,0.646595363088154,0.244236033250429,0.340141545726099
24,2,-0.316814117558803,-0.418554757996748,0.109763562368212,0.101740640437945,-0.213415027531883,-0.366876063544349,0.144444449575963,0.153461036012465
