"gamma","loglik","penalty","AIC","BIC","df_eff","GIC_AIC","GIC_BIC","R11","R12","R21","R22","L11","L12","L21","L22"
12.5892541179417,-915.033529697296,4.30969290647759,1860.06705939459,1930.33623530961,14.0162778387044,1858.099615072,1923.76043461345,,,,,0.549154632236996,-0.122975204194892,0.0479036106236151,0.604709587203904
14.1253754462275,-915.115848790654,4.74836496058365,1860.23169758131,1930.50087349633,14.0032041048372,1858.23810579098,1923.83767996543,,,,,0.538177892259328,-0.113672352452011,0.0394332449072664,0.606799112622889
15.8489319246111,-915.205017749486,5.23333443617584,1860.41003549897,1930.67921141399,13.9896964226465,1858.38942834426,1923.92572427231,,,,,0.527864900446292,-0.105584437360644,0.0320486086942195,0.607935539239218
17.7827941003892,-915.304346083617,5.76674802513375,1860.60869216723,1930.87786808225,13.9749258696704,1858.55854390657,1924.02564552892,,,,,0.518048895470029,-0.0985818450652782,0.0256345145671412,0.608133191568445
19.9526231496888,-915.417673369069,6.3504535767468,1860.83534673814,1931.10452265316,13.9582270357298,1858.7518008096,1924.14067487863,,,,,0.508573089348232,-0.0925421353036992,0.0200827063224596,0.607403739676191
22.3872113856834,-915.549480114516,6.9858460258057,1861.09896022903,1931.36813614405,13.9413319575999,1858.98162414423,1924.29135133212,,,,,0.499292346314832,-0.087354146940284,0.015297224887806,0.605751566435103
25.1188643150958,-915.705010153062,7.67368287193897,1861.41002030612,1931.67919622114,13.916969097062,1859.24395850025,1924.43955514594,,,,,0.490072360384948,-0.0829183772371107,0.011193638331138,0.603173243718995
28.1838293126446,-915.89040020039,8.41386918463185,1861.78080040078,1932.0499763158,13.8915543430066,1859.56390908679,1924.64044747758,,,,,0.480789087476074,-0.0791462667025181,0.00769902523678831,0.599657514949004
31.6227766016838,-916.112827243688,9.20519741802659,1862.22565448738,1932.4948304024,13.8624535951278,1859.95056167763,1924.89077436362,,,,,0.471327970312845,-0.0759589822782,0.00475123730100144,0.595185186480179
100,-922.843963794607,18.3402491610776,1875.68792758921,1945.95710350423,13.3065706634692,1872.30106891615,1934.63718590128,,,,,0.348656852025493,-0.0631043897990175,-0.00284125198337519,0.49117527017602
316.227766016838,-945.112971141885,19.0428971184559,1920.22594228377,1990.49511819879,12.3365173015371,1914.89897688684,1972.6907705162,,,,,0.178405035556897,-0.0515268668203882,0.0105173077097324,0.292991241861102
1000,-970.984698728933,10.1218657716362,1971.96939745787,2042.23857337289,11.5602728532133,1965.08994316429,2019.2453329475,,,,,0.0629546579410279,-0.027534866423475,0.0122664887979843,0.123983091469809
3162.27766016838,-984.851690750665,3.84328748287432,1999.70338150133,2069.97255741635,11.196265713878,1992.09591292909,2044.54607059841,,,,,0.0197190246498735,-0.0106894195108627,0.00586743572723397,0.0435106654178592
10000,-990.112640426436,1.29017166470819,2010.22528085287,2080.49445676789,11.0640938769661,2002.3534686068,2054.18445253886,,,,,0.00615591275138623,-0.00362108800653624,0.00211303540732617,0.0142324233409235
