"gamma","loglik","penalty","AIC","BIC","df_eff","GIC_AIC","GIC_BIC","R11","R12","R21","R22","L11","L12","L21","L22"
0,-210.886683682609,0,459.773367365219,548.78099019091,19,459.773367365219,548.78099019091,0.419117320489411,-0.169641922803032,0.0303243408237107,0.399163410201387,,,,
0.01,-210.886683700575,0.00182341044660966,459.77336740115,548.78099022684,18.9999579812823,459.773283363714,548.780709348027,0.419113518251005,-0.169638122081908,0.0303252519412766,0.399160662856974,,,,
0.0316227766016838,-210.886683852468,0.00576590399686027,459.773367704937,548.780990530627,18.9998671301133,459.773101965163,548.780102347024,0.419105297719564,-0.169629904481661,0.0303272235699649,0.399154722430302,,,,
0.1,-210.886685350367,0.0182311281234573,459.773370700735,548.780993526426,18.9995798781703,459.772530457076,548.778185175116,0.419079298909121,-0.169603919976135,0.0303334437677378,0.399135937010066,,,,
0.316227766016838,-210.886700255043,0.0576292873916908,459.773400510087,548.781023335777,18.9986719541853,459.770744418457,548.77214586515,0.418997118216502,-0.169521788708433,0.0303531275123946,0.399076536406127,,,,
1,-210.886848863797,0.182014105747228,459.773697727595,548.781320553285,18.9958052989647,459.765308325524,548.75328060555,0.418737533547825,-0.169262439164044,0.0304153823935048,0.398888732223456,,,,
3.16227766016838,-210.888327199889,0.57333199870404,459.776654399779,548.784277225469,18.9867842983606,459.7502229965,548.695935391301,0.417919549645696,-0.168445993927064,0.0306122805957611,0.398295216771282,,,,
3.54813389233576,-210.888751049054,0.642840917299366,459.777502098109,548.7851249238,18.9851815042567,459.747865106622,548.686069033367,0.417774041941839,-0.168300886049773,0.0306474239994968,0.398189365507942,,,,
3.98107170553497,-210.889283964953,0.720715874111366,459.778567929905,548.786190755596,18.9833856413178,459.745339212541,548.675130218701,0.417610944431875,-0.168138282050543,0.0306868568812035,0.39807062067596,,,,
4.46683592150963,-210.88995391077,0.80794810926541,459.77990782154,548.787530647231,18.981374218311,459.742656258162,548.663024528515,0.417428153362945,-0.167956100958415,0.0307311042289209,0.39793741515404,,,,
5.01187233627272,-210.890795979144,0.905642272803639,459.781591958288,548.789214783979,18.9791208759418,459.739833710172,548.649645946436,0.417223318541205,-0.167752021153968,0.030780753611405,0.397787992057214,,,,
5.62341325190349,-210.891854192033,1.01502835941372,459.783708384067,548.791331209757,18.9765969638,459.736902311667,548.634890999512,0.416993816288613,-0.167523454573373,0.0308364637877192,0.397620382118586,,,,
6.30957344480193,-210.893183746395,1.13747462776936,459.78636749279,548.79399031848,18.9737718156927,459.733911124175,548.618665090064,0.416736719835017,-0.167267518927212,0.0308989752631443,0.397432378664035,,,,
